VD,MF,BC,MS,FT,VD_rank,FT_rank
7.0,10.0,10.0,10.0,10.0,5.0,5.0
6.5,4.0,2.0,2.0,2.5,9.5,3.0
1.5,1.0,6.0,6.0,0.0,8.0,7.0
10.0,8.0,6.0,6.0,8.0,7.0,3.0
8.0,9.142857142857142,7.5,10.0,9.0,8.0,8.0
2.0,4.444444444444445,2.0,2.0,2.0,6.818181818181818,6.0
6.0,7.5,7.0,6.666666666666667,7.5,7.25,4.0
9.0,8.75,9.5,10.0,9.0,2.0,2.0
9.0,7.0,6.0,6.0,6.0,9.0,4.0
7.0,3.0,3.0,5.333333333333333,3.0,8.25,3.0
6.5,7.0,8.0,8.0,8.0,9.5,10.0
10.0,9.666666666666666,8.5,8.5,8.0,7.6,8.0
8.0,8.0,6.428571428571429,10.0,8.0,9.5,8.0
7.0,7.5,6.0,8.0,9.5,7.333333333333333,3.0
8.0,8.0,6.5,7.0,6.0,7.0,5.0
6.666666666666667,4.5,2.5,2.0,3.0,8.11111111111111,10.0
5.0,5.0,4.5,4.0,5.0,6.666666666666667,7.0
7.5,6.0,5.0,5.0,5.0,8.0,9.0
9.5,4.5,3.5,3.0,3.0,8.0,2.0
