dataset,year,file,rule,axis,score,n_voters,active_voters,n_candidates
Grenoble,France 2017,approval.csv,Voter Deletion,Jean Lassalle < François Asselineau < Nicolas Dupont-Aignan < Marine Le Pen < François Fillon < Emmanuel Macron < Benoît Hamon < Jean-Luc Mélenchon < Philippe Poutou < Nathalie Arthaud,272.7750480038265,1069,859,10
Grenoble,France 2017,approval.csv,Minimal Flips,François Asselineau < Jean Lassalle < Nicolas Dupont-Aignan < Marine Le Pen < François Fillon < Emmanuel Macron < Benoît Hamon < Jean-Luc Mélenchon < Philippe Poutou < Nathalie Arthaud,330.4199934095522,1069,859,10
Grenoble,France 2017,approval.csv,Ballot Completion,François Asselineau < Jean Lassalle < Nicolas Dupont-Aignan < Marine Le Pen < François Fillon < Emmanuel Macron < Benoît Hamon < Jean-Luc Mélenchon < Philippe Poutou < Nathalie Arthaud,670.9064506975967,1069,859,10
Grenoble,France 2017,approval.csv,Minimal Swaps,François Asselineau < Jean Lassalle < Nicolas Dupont-Aignan < Marine Le Pen < François Fillon < Emmanuel Macron < Benoît Hamon < Jean-Luc Mélenchon < Philippe Poutou < Nathalie Arthaud,719.1209693136298,1069,859,10
Grenoble,France 2017,approval.csv,Forbidden Triples,François Asselineau < Jean Lassalle < Nicolas Dupont-Aignan < Marine Le Pen < François Fillon < Emmanuel Macron < Benoît Hamon < Jean-Luc Mélenchon < Philippe Poutou < Nathalie Arthaud,1680.393333836665,1069,859,10
HSC,France 2017,approval.csv,Voter Deletion,François Asselineau < Nathalie Arthaud < Philippe Poutou < Jean-Luc Mélenchon < Benoît Hamon < Emmanuel Macron < François Fillon < Marine Le Pen < Nicolas Dupont-Aignan < Jean Lassalle,197.92226719313695,711,529,10
HSC,France 2017,approval.csv,Minimal Flips,François Asselineau < Nathalie Arthaud < Philippe Poutou < Jean-Luc Mélenchon < Benoît Hamon < Emmanuel Macron < François Fillon < Marine Le Pen < Nicolas Dupont-Aignan < Jean Lassalle,231.19200663801445,711,529,10
HSC,France 2017,approval.csv,Ballot Completion,François Asselineau < Nathalie Arthaud < Philippe Poutou < Jean-Luc Mélenchon < Benoît Hamon < Emmanuel Macron < François Fillon < Marine Le Pen < Nicolas Dupont-Aignan < Jean Lassalle,447.94072035971885,711,529,10
HSC,France 2017,approval.csv,Minimal Swaps,François Asselineau < Nathalie Arthaud < Philippe Poutou < Jean-Luc Mélenchon < Benoît Hamon < Emmanuel Macron < François Fillon < Marine Le Pen < Nicolas Dupont-Aignan < Jean Lassalle,490.2117135185687,711,529,10
HSC,France 2017,approval.csv,Forbidden Triples,François Asselineau < Nathalie Arthaud < Philippe Poutou < Jean-Luc Mélenchon < Benoît Hamon < Emmanuel Macron < François Fillon < Marine Le Pen < Nicolas Dupont-Aignan < Jean Lassalle,1020.4450234951329,711,529,10
Online,France 2017,approval.csv,Voter Deletion,Jean Lassalle < François Asselineau < Marine Le Pen < Nicolas Dupont-Aignan < François Fillon < Emmanuel Macron < Benoît Hamon < Jean-Luc Mélenchon < Philippe Poutou < Nathalie Arthaud,5360.1662406309215,20076,16553,10
Online,France 2017,approval.csv,Minimal Flips,Jean Lassalle < François Asselineau < Marine Le Pen < Nicolas Dupont-Aignan < François Fillon < Emmanuel Macron < Benoît Hamon < Jean-Luc Mélenchon < Philippe Poutou < Nathalie Arthaud,6744.964598063765,20076,16553,10
Online,France 2017,approval.csv,Ballot Completion,François Asselineau < Jean Lassalle < Marine Le Pen < Nicolas Dupont-Aignan < François Fillon < Emmanuel Macron < Benoît Hamon < Jean-Luc Mélenchon < Philippe Poutou < Nathalie Arthaud,13810.98578738014,20076,16553,10
Online,France 2017,approval.csv,Minimal Swaps,François Asselineau < Jean Lassalle < Marine Le Pen < Nicolas Dupont-Aignan < François Fillon < Emmanuel Macron < Benoît Hamon < Jean-Luc Mélenchon < Philippe Poutou < Nathalie Arthaud,15305.550140303021,20076,16553,10
Online,France 2017,approval.csv,Forbidden Triples,François Asselineau < Marine Le Pen < Nicolas Dupont-Aignan < François Fillon < Jean Lassalle < Emmanuel Macron < Jean-Luc Mélenchon < Benoît Hamon < Philippe Poutou < Nathalie Arthaud,34549.433349399595,20076,16553,10
Strasbourg,France 2017,approval.csv,Voter Deletion,Jean Lassalle < François Asselineau < Marine Le Pen < Nicolas Dupont-Aignan < François Fillon < Emmanuel Macron < Benoît Hamon < Jean-Luc Mélenchon < Philippe Poutou < Nathalie Arthaud,317.5080525552078,1071,761,10
Strasbourg,France 2017,approval.csv,Minimal Flips,Jean Lassalle < François Asselineau < Marine Le Pen < Nicolas Dupont-Aignan < François Fillon < Emmanuel Macron < Benoît Hamon < Jean-Luc Mélenchon < Philippe Poutou < Nathalie Arthaud,387.34564474399076,1071,761,10
Strasbourg,France 2017,approval.csv,Ballot Completion,François Asselineau < Nicolas Dupont-Aignan < Marine Le Pen < François Fillon < Emmanuel Macron < Jean-Luc Mélenchon < Benoît Hamon < Philippe Poutou < Nathalie Arthaud < Jean Lassalle,785.9447599648229,1071,761,10
Strasbourg,France 2017,approval.csv,Minimal Swaps,François Asselineau < Nicolas Dupont-Aignan < Marine Le Pen < François Fillon < Emmanuel Macron < Jean-Luc Mélenchon < Benoît Hamon < Philippe Poutou < Nathalie Arthaud < Jean Lassalle,840.5550659771349,1071,761,10
Strasbourg,France 2017,approval.csv,Forbidden Triples,François Asselineau < Marine Le Pen < Nicolas Dupont-Aignan < François Fillon < Emmanuel Macron < Jean-Luc Mélenchon < Benoît Hamon < Philippe Poutou < Nathalie Arthaud < Jean Lassalle,1705.5310101407083,1071,761,10
Online,France 2022,approval.csv,Voter Deletion,Jean Lassalle < Marine Le Pen < Eric Zemmour < Nicolas Dupont-Aignan < Valérie Pecresse < Emmanuel Macron < Anne Hidalgo < Yannick Jadot < Jean-Luc Mélenchon < Fabien Roussel,478.78142486208975,1379,1064,10
Online,France 2022,approval.csv,Minimal Flips,Nicolas Dupont-Aignan < Eric Zemmour < Marine Le Pen < Jean Lassalle < Valérie Pecresse < Emmanuel Macron < Anne Hidalgo < Yannick Jadot < Jean-Luc Mélenchon < Fabien Roussel,665.6364054006847,1379,1064,10
Online,France 2022,approval.csv,Ballot Completion,Nicolas Dupont-Aignan < Eric Zemmour < Marine Le Pen < Jean Lassalle < Valérie Pecresse < Emmanuel Macron < Yannick Jadot < Jean-Luc Mélenchon < Anne Hidalgo < Fabien Roussel,1121.859793627675,1379,1064,10
Online,France 2022,approval.csv,Minimal Swaps,Nicolas Dupont-Aignan < Eric Zemmour < Marine Le Pen < Jean Lassalle < Valérie Pecresse < Emmanuel Macron < Yannick Jadot < Jean-Luc Mélenchon < Anne Hidalgo < Fabien Roussel,1261.4194231976805,1379,1064,10
Online,France 2022,approval.csv,Forbidden Triples,Nicolas Dupont-Aignan < Eric Zemmour < Marine Le Pen < Jean Lassalle < Valérie Pecresse < Emmanuel Macron < Yannick Jadot < Jean-Luc Mélenchon < Fabien Roussel < Anne Hidalgo,2969.8688554620094,1379,1064,10
