id,Olivier Besancenot,Marie-George Buffet,Gérard Schivardi,François Bayrou,José Bové,Dominique Voynet,Philippe de Villiers,Ségolène Royal,Frédéric Nihous,Jean-Marie Le Pen,Arlette Laguiller,Nicolas Sarkozy
1569,0,0,0,0,0,0,0,0,0,0,0,1
1570,0,0,0,0,0,0,0,0,0,0,0,1
1571,0,0,0,0,0,0,0,0,0,0,0,1
1572,0,0,0,1,0,0,0,1,0,0,0,0
1573,0,0,0,0,0,0,0,1,0,0,0,0
1574,0,0,0,0,0,0,0,1,0,0,0,0
1575,0,0,0,1,0,0,0,1,0,0,0,0
1576,0,0,0,1,0,0,0,0,0,0,0,0
1577,0,0,0,1,0,0,0,0,0,0,0,1
1578,0,0,0,0,0,0,0,0,0,0,0,1
1579,0,0,0,0,0,0,1,0,0,0,0,1
1580,1,0,0,1,0,0,0,1,0,0,1,0
1581,0,0,0,0,0,0,0,0,0,0,0,1
1582,0,0,0,0,0,0,0,0,0,1,0,0
1583,0,0,0,1,0,0,0,0,0,0,0,1
1584,0,0,0,1,0,1,0,1,0,0,0,0
1585,0,0,0,0,1,0,0,0,0,0,0,1
1586,0,0,0,0,0,0,0,0,0,0,0,0
1587,1,1,0,0,1,1,0,1,0,0,0,0
1588,1,0,0,0,0,0,0,0,0,1,0,0
1589,0,0,0,0,0,0,0,1,0,0,0,1
1590,0,0,0,1,0,0,0,0,0,0,0,1
1591,1,0,0,1,0,0,0,0,0,1,0,0
1592,0,0,0,1,0,1,0,1,0,0,0,0
1593,0,0,0,1,0,0,0,0,0,0,0,0
1594,0,0,0,1,0,0,0,1,0,0,0,0
1595,1,0,0,1,0,0,0,1,0,0,0,0
1596,1,0,0,1,0,0,0,0,0,0,0,0
1597,0,0,0,1,0,0,0,0,0,0,0,1
1598,0,0,0,1,0,0,0,0,0,0,0,1
1599,0,0,0,0,1,0,0,0,0,0,0,1
1600,0,0,0,0,0,0,0,0,0,0,0,1
1601,1,0,0,0,0,0,0,0,0,0,0,0
1602,0,0,0,0,0,0,0,0,0,0,1,0
1603,0,0,0,0,0,0,0,0,0,0,0,1
1604,0,0,0,0,0,0,0,1,0,0,0,1
1605,1,0,0,0,0,1,0,0,0,0,0,0
1606,0,0,0,0,0,0,0,1,0,0,0,0
1607,0,0,0,0,0,0,0,0,0,1,0,0
1608,1,0,0,0,0,0,0,1,0,0,0,0
1609,0,0,0,0,0,0,1,0,0,1,0,1
1610,0,0,0,0,0,0,0,1,0,0,0,1
1611,0,0,0,1,0,0,0,0,0,0,0,0
1612,0,0,0,1,0,0,0,1,0,0,0,0
1613,0,0,0,1,0,0,0,0,0,0,0,0
1614,0,0,0,0,0,0,0,0,0,1,0,1
1615,0,0,0,1,0,0,0,1,0,0,0,0
1616,0,0,0,1,0,0,0,0,0,0,0,0
1617,1,1,0,0,1,1,0,1,1,0,1,0
1618,0,0,0,1,0,0,0,0,0,0,0,1
1619,0,0,0,1,0,0,0,0,0,0,0,0
1620,1,0,0,0,1,0,0,1,0,0,0,0
1621,0,0,0,0,0,0,0,1,0,0,0,0
1622,0,0,0,0,0,0,0,1,0,0,0,0
1623,0,0,0,0,0,0,0,1,0,0,0,0
1624,0,0,0,1,0,0,0,0,0,0,0,0
1625,0,0,0,0,0,0,0,0,0,0,0,0
1626,0,0,0,1,0,0,0,0,0,0,0,1
1627,0,0,0,1,0,0,0,0,0,0,0,0
1628,0,0,0,1,0,0,0,0,0,0,0,0
1629,1,0,0,1,0,0,0,0,0,0,0,0
1630,0,0,0,1,0,0,0,0,0,0,0,1
1631,1,0,0,0,0,0,0,0,0,1,0,0
1632,0,0,0,0,0,0,0,1,0,0,0,0
1633,0,0,0,1,0,0,0,0,0,0,0,1
1634,0,0,0,0,0,1,0,1,0,0,1,0
1635,0,0,0,0,0,0,0,0,0,0,0,1
1636,1,1,1,0,0,0,0,1,0,0,0,0
1637,0,0,0,0,0,0,0,1,0,1,0,0
1638,0,0,0,1,0,0,0,0,0,0,0,1
1639,0,0,0,1,0,0,0,1,0,0,0,0
1640,0,0,0,1,1,0,0,0,1,0,1,0
1641,0,0,0,0,0,0,0,0,0,1,0,1
1642,0,0,0,1,0,0,0,0,0,0,0,0
1643,0,0,0,1,1,0,0,1,0,0,0,0
1644,0,0,0,1,0,1,0,0,0,0,0,1
1645,0,0,0,1,0,0,0,1,0,0,0,1
1646,0,0,0,1,0,1,0,0,0,1,0,1
1647,1,0,0,1,1,0,0,1,0,0,0,0
1648,1,0,0,0,0,0,0,0,0,0,0,1
1649,1,0,0,1,0,0,0,0,0,0,1,0
1650,0,0,0,1,0,0,0,0,0,1,0,1
1651,0,0,0,0,0,0,0,0,0,1,0,0
1652,1,0,0,1,1,0,0,1,0,0,0,0
1653,0,0,0,0,0,1,0,1,0,0,0,0
1654,1,0,0,0,0,0,0,1,0,0,1,0
1655,0,0,0,0,0,0,0,0,0,1,0,0
1656,0,0,0,1,0,0,0,0,0,0,0,0
1657,0,0,0,1,0,0,0,1,0,0,0,0
1658,0,0,0,0,0,0,0,0,0,0,0,1
1659,0,0,0,0,0,1,0,1,0,0,0,0
1660,0,0,0,0,0,0,0,0,0,1,0,0
1661,0,0,0,0,0,0,0,0,0,1,0,1
1662,0,0,0,0,0,0,0,0,0,0,0,1
1663,0,0,0,1,0,0,0,1,0,0,0,1
1664,0,0,0,0,0,0,0,1,0,0,0,0
1665,0,0,0,1,0,1,0,1,0,0,0,0
1666,1,1,0,1,1,1,0,1,0,0,1,0
1667,0,0,0,0,1,0,1,0,0,0,0,1
1668,0,0,0,0,0,1,0,1,0,0,0,0
1669,1,0,0,1,0,0,1,1,1,0,1,1
1670,0,0,0,1,0,1,0,1,0,0,0,0
1671,0,0,0,1,0,0,1,0,0,0,0,1
1672,0,0,0,1,0,0,0,1,0,0,0,0
1673,0,0,0,1,0,1,0,1,0,0,0,0
1674,0,0,0,0,0,0,0,0,0,1,0,1
1675,1,0,0,1,1,0,0,0,0,0,0,0
1676,1,0,0,1,0,1,0,1,0,0,0,0
1677,0,0,0,1,0,0,0,1,0,0,0,0
1678,0,0,0,0,0,0,0,0,0,1,0,0
1679,0,0,0,0,0,0,0,0,0,0,0,1
1680,0,0,0,1,0,0,0,0,0,0,0,1
1681,0,0,1,0,0,0,1,0,0,0,0,1
1682,0,0,0,1,0,0,0,0,0,0,0,1
1683,0,0,0,0,0,0,0,0,0,0,0,1
1684,0,0,0,0,0,0,1,0,0,0,0,1
1685,1,0,0,1,0,0,0,1,0,1,0,1
1686,0,0,0,0,0,0,0,0,0,0,0,1
1687,0,0,0,1,0,0,0,1,0,0,0,1
1688,0,0,0,0,0,0,0,0,0,1,0,1
1689,0,0,0,1,0,0,0,0,0,0,0,1
1690,0,0,0,0,0,0,0,0,0,0,0,1
1691,1,1,0,0,0,0,0,0,1,0,1,0
1692,0,0,0,0,0,1,0,1,0,1,0,1
1693,0,0,0,0,0,0,1,0,0,0,0,1
1694,0,0,0,0,0,0,0,0,0,0,0,0
1695,0,0,0,0,0,0,1,0,0,1,0,1
1696,1,0,0,0,1,0,1,0,0,1,1,0
1697,0,0,0,0,0,0,0,1,0,0,0,0
1698,0,0,0,1,0,0,0,0,0,0,0,1
1699,0,0,0,1,0,0,0,0,0,0,0,0
1700,1,1,0,0,0,0,0,1,0,0,0,0
1701,0,0,0,1,0,0,0,1,0,0,0,0
1702,0,0,0,0,0,0,0,0,0,1,0,1
1703,0,0,0,0,0,0,0,0,0,0,0,1
1704,0,0,0,1,0,0,0,0,1,0,0,0
1705,0,0,0,1,0,0,0,1,0,0,0,0
1706,0,0,0,0,0,0,0,0,0,1,0,0
1707,0,0,0,0,0,0,0,0,0,1,0,1
1708,0,0,0,1,0,0,0,1,0,0,0,0
1709,0,0,0,0,0,0,1,0,0,1,0,1
1710,0,0,0,1,0,0,0,1,0,0,0,0
1711,0,0,0,1,0,0,0,0,0,0,0,1
1712,0,0,0,1,0,0,0,0,0,0,0,1
1713,0,0,0,1,0,0,0,0,0,0,1,0
1714,0,0,0,1,0,0,0,0,0,0,0,1
1715,1,1,0,1,1,1,0,1,0,0,0,0
1716,0,0,0,0,0,0,0,1,0,0,0,1
1717,0,0,0,0,0,0,0,0,0,1,0,1
1718,0,0,0,0,0,0,1,0,0,1,0,1
1719,0,0,0,0,0,0,0,0,0,1,0,1
1720,0,0,0,0,0,0,0,0,0,1,0,1
1721,0,0,0,0,0,0,0,0,0,0,0,0
1722,1,0,0,1,0,0,0,1,0,0,0,0
1723,0,0,0,0,0,0,0,0,0,0,0,1
1724,0,0,0,1,0,0,0,0,0,0,0,1
1725,0,0,0,1,0,0,0,0,0,0,0,0
1726,1,0,0,1,0,0,0,0,0,0,1,0
1727,0,0,0,1,0,0,0,0,0,0,1,0
1728,1,0,0,1,0,0,0,0,0,0,0,0
1729,0,0,0,0,0,0,0,0,0,0,0,1
1730,0,0,0,0,0,0,0,0,0,0,0,1
1731,1,0,0,0,0,0,0,0,0,0,0,0
1732,1,0,0,1,0,0,0,0,0,0,0,1
1733,0,0,0,1,0,0,0,0,0,0,0,0
1734,0,0,0,0,0,1,0,1,0,0,0,0
1735,0,0,0,1,0,0,0,0,0,0,0,0
1736,0,0,0,1,0,0,0,0,0,1,0,1
1737,0,0,0,1,0,0,0,0,0,0,0,1
1738,0,0,0,1,0,0,0,1,0,0,0,1
1739,0,0,0,1,0,1,1,0,0,1,1,1
1740,0,0,0,1,0,0,0,0,0,1,0,1
1741,0,0,0,0,0,0,0,0,0,0,0,1
1742,0,0,0,0,0,0,0,0,0,0,0,1
1743,0,0,0,1,0,1,0,0,0,0,0,0
1744,0,0,0,1,0,0,0,0,0,0,0,0
1745,0,0,0,0,0,0,0,0,0,0,0,1
1746,1,0,0,0,0,0,0,1,0,0,0,0
1747,1,0,0,0,0,0,0,0,0,0,1,0
1748,0,0,0,1,1,0,0,0,0,0,0,1
1749,0,0,0,1,0,0,0,1,0,0,0,1
1750,0,0,0,0,0,0,1,0,0,1,0,1
1751,0,0,0,1,0,1,0,1,0,0,0,0
1752,0,0,0,0,0,0,1,0,0,1,0,1
1753,1,0,0,1,0,0,0,1,0,0,0,1
1754,0,0,0,1,0,0,0,0,0,0,0,1
1755,1,0,0,0,0,1,1,0,0,1,1,0
1756,0,0,0,1,0,0,0,0,0,0,0,0
1757,1,0,0,0,0,0,0,1,0,0,0,0
1758,0,0,0,0,1,0,0,0,0,0,0,0
1759,0,0,0,0,1,0,0,0,0,0,1,0
1760,0,0,0,1,0,0,0,0,0,0,0,1
1761,0,0,0,1,0,0,0,0,0,1,0,1
1762,0,0,0,0,0,0,1,0,0,0,0,1
1763,0,0,0,0,0,0,0,0,0,0,0,1
1764,0,0,0,1,0,0,1,0,0,0,0,1
1765,0,0,0,0,0,0,0,1,0,0,0,0
1766,0,0,0,1,0,0,0,0,0,0,0,0
1767,0,0,1,1,0,0,0,0,0,0,0,1
1768,0,0,0,0,0,0,1,0,1,0,0,1
1769,0,0,0,1,0,0,0,0,0,0,0,0
1770,0,0,0,0,0,0,0,0,0,1,0,1
1771,0,0,0,0,0,0,0,0,0,1,0,0
1772,0,0,0,0,0,0,0,1,0,0,0,0
1773,1,0,0,1,0,0,0,1,0,0,0,0
1774,0,1,0,1,0,0,0,1,0,0,0,0
1775,0,0,0,0,0,0,1,0,0,1,0,0
1776,0,0,0,0,1,0,0,1,0,0,0,0
1777,0,0,0,1,0,0,0,0,0,0,0,1
1778,0,0,0,0,0,0,0,0,0,0,0,0
1779,0,0,0,1,0,0,0,0,0,0,1,1
1780,1,0,0,1,0,1,0,0,0,0,0,0
1781,1,0,0,1,0,0,0,0,0,0,0,0
1782,0,0,0,1,0,0,0,0,0,0,0,0
1783,0,0,0,0,0,0,0,1,0,0,0,0
1784,1,1,1,0,1,1,0,1,0,0,1,0
1785,0,0,0,1,0,0,0,0,1,0,0,1
1786,0,0,0,0,0,0,0,1,0,0,0,0
1787,0,0,0,0,0,0,0,1,0,0,0,0
1788,1,1,0,0,0,0,0,1,0,0,0,0
1789,0,0,0,0,0,0,0,0,0,0,0,1
1790,0,0,0,0,0,0,0,1,0,0,0,0
1791,1,0,0,0,0,0,0,1,0,0,0,0
1792,0,0,0,1,0,0,0,1,0,0,0,0
1793,1,0,0,0,0,0,0,1,0,0,0,1
1794,1,0,0,0,1,0,0,0,0,0,0,0
1795,0,0,0,1,0,0,0,1,0,0,0,0
1796,0,0,0,1,0,0,1,0,0,0,0,1
1797,1,0,0,0,0,0,0,0,0,0,0,0
1798,0,0,0,1,0,1,0,1,0,0,0,0
1799,0,0,0,1,0,0,0,0,0,0,0,1
1800,0,0,0,0,0,0,0,0,0,0,0,1
1801,0,0,0,0,0,0,0,1,0,0,0,0
1802,1,0,0,0,1,0,0,0,0,0,0,0
1803,0,0,0,1,0,0,0,0,0,0,0,1
1804,0,0,0,1,0,0,0,1,0,0,0,0
1805,0,0,0,0,0,0,0,0,0,0,0,0
1806,1,0,0,0,1,1,0,1,0,0,0,0
1807,1,1,0,0,0,0,0,1,0,0,0,0
1808,0,0,0,1,0,0,0,0,0,0,0,0
1809,0,0,0,0,0,0,0,0,0,0,0,1
1810,1,1,0,0,0,1,0,1,0,0,1,0
1811,0,0,0,1,0,1,0,1,0,0,0,0
1812,1,0,0,1,0,0,0,1,0,0,0,0
1813,0,0,0,1,0,0,0,0,0,0,0,1
1814,0,0,0,0,0,0,0,1,0,0,0,0
1815,1,0,0,0,0,1,0,1,0,0,0,0
1816,0,0,1,0,1,0,0,0,0,0,0,0
1817,0,0,0,0,0,0,0,0,0,1,0,1
1818,0,0,0,1,0,0,0,0,0,0,0,0
1819,1,1,0,0,0,0,0,1,0,0,0,0
1820,0,1,0,0,0,1,0,1,0,0,0,0
1821,0,0,0,0,0,0,0,1,0,0,0,0
1822,1,0,0,1,0,0,0,0,0,0,0,0
1823,0,0,0,0,0,0,1,0,0,0,0,1
1824,0,0,0,1,0,0,0,0,0,0,0,1
1825,0,0,0,1,0,0,0,0,0,0,0,1
1826,0,0,0,0,0,0,0,0,0,0,0,0
1827,0,0,0,0,0,0,0,0,0,0,0,1
1828,0,0,0,1,0,0,0,1,0,0,0,0
1829,0,0,0,1,0,0,0,0,0,0,0,1
1830,0,0,0,0,1,0,0,0,0,0,0,1
1831,0,0,0,0,0,0,0,0,0,0,0,1
1832,1,1,0,0,0,1,0,1,0,0,0,0
1833,0,0,0,1,0,0,0,0,0,0,0,1
1834,0,0,0,0,0,0,0,0,0,0,0,0
1835,0,0,0,0,0,0,0,0,0,0,0,1
1836,1,0,0,0,0,0,0,1,0,0,1,0
1837,1,0,0,0,0,0,0,0,0,0,0,1
1838,0,0,0,1,0,1,1,0,0,0,0,1
1839,0,0,0,1,0,0,0,0,0,0,0,0
1840,0,0,0,0,0,0,1,0,0,1,0,1
1841,0,0,0,1,0,0,1,0,0,0,0,1
1842,0,0,0,1,0,0,0,0,1,0,0,1
1843,0,0,0,1,0,0,0,1,0,0,0,0
1844,0,0,0,1,0,0,0,1,0,0,0,0
1845,0,0,0,1,0,0,0,0,0,0,0,1
1846,0,0,0,1,0,0,0,1,0,0,0,1
1847,1,0,0,1,0,0,0,1,0,0,0,1
1848,0,0,0,1,0,0,1,0,1,1,0,0
1849,0,0,0,1,0,0,0,0,0,0,0,0
1850,1,0,0,1,0,0,0,1,0,0,0,0
1851,1,0,0,0,0,0,1,1,0,1,1,0
1852,1,0,0,1,0,1,0,0,0,0,0,1
1853,0,0,0,1,0,1,0,1,0,0,0,0
1854,1,0,0,0,0,0,0,0,0,0,0,0
1855,0,0,0,0,0,0,1,0,1,0,0,1
1856,0,0,0,0,0,0,0,1,0,0,0,0
1857,0,0,0,0,0,0,1,0,0,0,0,0
1858,0,0,0,0,0,1,0,0,0,0,0,0
1859,0,0,0,0,1,1,0,1,0,0,0,0
1860,1,1,0,0,0,1,0,1,0,0,1,0
1861,0,0,0,0,0,1,0,1,0,0,0,0
1862,0,0,0,1,0,0,0,1,0,0,0,1
1863,0,0,0,0,1,1,0,1,0,0,0,0
1864,0,0,0,0,0,0,1,0,0,0,0,1
1865,0,0,0,1,0,0,0,0,0,1,0,1
1866,0,0,0,0,0,0,0,0,0,0,0,1
1867,0,0,0,1,0,0,0,0,0,0,0,1
1868,1,1,0,0,1,0,0,1,0,0,0,0
1869,0,0,0,1,0,0,0,0,0,0,0,0
1870,0,0,0,1,0,0,0,0,0,0,0,0
1871,0,0,0,0,0,0,0,0,0,1,0,1
1872,0,0,0,0,0,0,0,0,0,0,0,1
1873,0,0,0,0,0,0,1,0,1,0,0,1
1874,1,0,0,0,0,0,0,1,0,0,0,0
1875,0,0,0,0,0,0,0,0,0,0,0,0
1876,0,0,0,1,0,0,1,0,0,1,0,1
1877,0,0,0,1,0,0,0,0,0,0,0,0
1878,0,0,0,1,0,0,0,1,0,0,0,0
1879,0,0,0,0,0,0,0,1,0,0,0,0
1880,0,0,0,1,0,0,0,0,0,0,0,1
1881,0,0,0,0,0,0,1,0,0,0,1,0
1882,0,0,0,1,0,0,0,0,0,0,0,1
1883,0,0,0,0,0,0,0,1,0,0,1,0
1884,0,0,0,1,0,0,0,0,0,0,0,1
1885,0,0,0,0,0,0,0,1,0,0,0,0
1886,1,0,0,0,0,0,0,0,1,0,0,1
1887,0,0,0,0,0,0,0,1,0,0,0,0
1888,0,0,0,0,0,0,0,0,0,0,0,0
1889,1,0,0,0,0,0,0,1,0,0,1,0
1890,0,0,0,0,0,1,0,0,0,0,0,0
1891,1,1,0,0,1,0,0,0,0,0,1,0
1892,1,1,0,0,1,0,0,1,0,0,0,0
1893,1,1,0,0,0,0,0,1,0,0,1,0
1894,0,0,0,1,0,0,0,1,0,0,0,0
1895,1,0,0,0,0,0,0,0,0,0,0,0
1896,0,0,0,1,0,0,0,1,0,0,0,0
1897,0,0,0,1,0,1,0,1,0,0,0,1
1898,0,0,0,0,0,0,0,0,0,0,0,0
1899,0,0,0,1,0,0,0,0,0,0,0,1
1900,0,0,0,0,1,1,0,1,0,0,0,0
1901,0,0,0,0,0,0,0,0,0,0,0,0
1902,1,1,0,1,0,0,0,0,0,0,0,0
1903,1,0,0,0,0,1,0,0,0,0,0,1
1904,0,0,0,0,0,0,0,0,0,0,0,1
1905,0,0,0,1,1,1,0,1,0,0,0,0
1906,0,1,0,0,0,0,0,1,0,0,0,0
1907,0,0,0,1,1,0,0,1,0,0,0,0
1908,0,0,0,1,0,0,0,1,0,0,0,0
1909,1,0,0,1,1,0,0,0,0,0,0,0
1910,1,1,0,1,1,0,0,1,0,0,1,1
1911,1,0,0,1,1,0,0,0,0,0,0,0
1912,0,0,0,0,0,0,0,0,0,0,0,0
1913,1,0,0,1,0,1,0,1,0,0,0,0
1914,0,0,0,0,0,0,0,1,0,0,0,0
1915,0,0,0,1,0,0,0,0,0,0,0,1
1916,1,0,0,1,0,0,0,1,0,1,0,1
1917,1,0,0,1,0,0,0,0,0,0,0,1
1918,0,0,0,1,0,0,0,1,0,0,0,0
1919,0,0,0,1,1,0,1,0,0,0,0,0
1920,0,0,0,0,0,0,0,0,0,0,0,0
1921,0,0,0,1,0,0,0,0,0,0,0,1
1922,0,0,0,0,0,0,0,0,0,0,0,0
1923,0,0,0,1,0,0,0,0,0,0,0,1
1924,0,0,0,1,0,0,0,0,0,0,0,1
1925,0,0,0,1,0,1,0,1,0,0,0,0
1926,1,0,0,1,0,0,0,1,0,0,0,0
1927,0,0,0,0,0,0,0,0,0,0,0,1
1928,0,0,0,0,0,0,0,0,0,0,0,1
1929,0,0,0,1,0,0,0,0,0,0,0,0
1930,1,0,0,0,1,1,0,1,0,0,0,0
1931,0,0,0,0,1,0,0,0,0,0,0,0
1932,0,0,0,1,0,0,0,1,0,0,0,0
1933,0,1,0,0,0,0,0,1,0,0,0,0
1934,0,1,0,0,0,0,0,1,0,0,0,0
1935,0,0,0,1,0,0,0,0,0,0,0,1
1936,0,0,0,0,0,0,0,0,0,0,0,1
1937,0,0,0,1,0,0,0,0,0,0,0,1
1938,1,0,0,1,1,0,0,1,0,0,0,0
1939,0,0,0,1,0,1,0,1,0,0,0,0
1940,0,0,0,0,0,0,1,0,0,0,0,1
1941,0,0,0,0,0,0,0,0,0,0,0,0
1942,0,0,0,1,0,0,0,0,0,0,0,1
1943,0,0,0,0,0,0,0,1,0,0,0,0
1944,0,0,0,1,0,0,0,0,0,0,0,0
1945,1,0,0,0,1,1,0,0,0,0,0,0
1946,0,0,0,1,0,0,0,0,0,0,0,1
1947,0,0,0,0,0,0,0,1,0,0,0,0
1948,0,0,0,0,0,0,0,0,0,0,0,0
1949,0,0,0,1,0,0,0,0,0,1,0,1
1950,0,0,0,0,0,0,0,0,0,1,0,1
1951,1,0,0,0,0,1,0,0,0,0,1,1
1952,0,0,0,0,0,0,0,0,0,0,0,1
1953,0,0,0,0,0,0,0,0,0,0,0,1
1954,1,0,0,1,1,0,0,0,0,0,1,0
1955,1,0,0,1,0,0,0,1,0,0,0,0
1956,0,0,0,1,0,0,0,0,0,0,0,1
1957,1,0,0,0,1,1,0,1,0,0,0,0
1958,0,0,0,0,0,1,0,0,0,1,0,0
1959,1,0,0,0,0,0,0,1,0,1,0,0
1960,0,0,0,1,0,0,0,0,0,0,0,0
1961,0,0,0,0,0,0,0,0,0,1,0,1
1962,0,0,0,0,0,0,1,0,0,0,1,1
1963,1,0,0,0,0,0,0,1,0,0,0,0
1964,1,0,0,1,0,0,0,0,0,0,0,1
1965,1,0,0,0,1,0,0,1,0,0,0,0
1966,0,0,0,1,0,0,0,0,1,0,0,1
1967,0,0,0,1,0,0,0,0,0,0,0,0
1968,1,1,0,0,1,1,0,1,0,0,1,0
1969,0,0,0,1,0,0,0,1,0,0,0,0
1970,0,0,0,0,0,0,1,0,0,1,0,0
1971,0,0,0,1,0,0,0,0,0,0,0,1
1972,0,0,0,1,0,0,0,0,0,0,0,1
1973,0,0,0,0,0,0,0,0,0,0,0,1
1974,0,0,0,1,0,0,0,1,0,0,0,0
1975,1,0,0,0,1,0,0,1,0,0,0,0
1976,1,0,0,0,0,0,0,1,0,0,0,0
1977,0,0,0,0,0,0,0,0,0,0,0,1
1978,0,0,0,0,0,0,0,0,0,0,0,0
1979,0,0,0,1,0,0,0,0,0,0,0,0
1980,0,0,0,0,0,0,1,0,0,1,0,1
1981,0,0,0,1,0,0,0,0,0,0,0,0
1982,0,0,0,1,0,0,0,1,0,0,0,0
1983,0,0,0,0,0,0,0,0,0,0,0,1
1984,0,0,0,1,0,0,0,0,0,0,0,1
1985,1,0,0,0,0,0,0,0,0,0,0,0
1986,1,0,0,1,1,0,0,1,0,0,0,0
1987,1,0,0,1,0,0,0,1,0,0,0,1
1988,1,1,0,0,1,0,0,1,0,0,1,0
1989,0,0,0,0,0,1,0,1,0,0,0,0
1990,0,0,0,0,1,0,0,1,0,0,0,0
1991,1,0,0,0,0,0,0,1,0,0,0,0
1992,1,0,0,0,0,0,0,0,0,0,1,1
1993,0,0,0,0,0,0,0,0,0,0,0,1
1994,0,0,0,0,1,0,0,1,0,0,0,0
1995,0,0,0,0,0,0,1,0,1,1,0,1
1996,0,0,0,0,0,0,0,0,0,0,0,1
1997,0,0,0,0,0,0,0,0,0,0,0,0
1998,0,0,0,1,0,0,0,1,0,0,0,0
1999,1,1,0,0,1,1,0,1,0,0,0,0
2000,1,0,0,0,0,1,0,1,0,0,0,0
2001,0,0,0,0,0,0,0,0,0,1,0,1
2002,0,0,0,1,0,0,0,0,0,0,0,1
2003,1,0,0,1,0,0,0,1,0,0,0,0
2004,0,0,0,0,1,0,0,1,0,0,0,0
2005,1,0,0,1,0,0,0,0,0,0,0,1
2006,0,0,1,1,0,0,0,0,1,0,0,1
2007,1,1,0,0,0,1,0,1,0,0,0,0
2008,0,1,0,1,0,0,0,0,0,0,0,0
2009,0,0,0,0,0,0,0,0,0,1,0,0
2010,0,0,0,1,0,0,0,0,0,0,0,0
2011,1,0,0,0,1,1,0,1,0,0,1,0
2012,0,0,0,1,0,0,0,0,0,1,0,1
2013,0,0,0,0,0,0,0,0,0,0,0,1
2014,0,0,0,1,0,0,0,0,0,0,0,1
2015,0,0,0,0,0,0,1,0,0,1,0,1
2016,1,0,0,1,0,0,0,0,1,0,0,0
2017,0,1,0,1,0,0,0,0,0,0,1,1
2018,0,0,0,0,0,0,0,1,0,0,0,0
2019,0,0,0,1,0,0,0,1,0,0,0,0
2020,1,0,0,0,0,1,0,1,0,0,0,0
2021,0,1,0,0,0,0,0,1,0,0,0,0
2022,0,0,0,1,0,0,0,1,0,0,0,1
2023,0,0,0,1,0,0,0,0,0,0,1,1
2024,0,0,0,1,0,0,0,0,0,1,0,1
2025,1,0,0,0,0,0,0,0,0,0,1,0
2026,1,0,0,1,1,0,0,1,0,0,0,1
2027,0,0,0,0,0,0,0,1,0,0,0,0
2028,1,0,0,1,0,0,0,1,0,0,0,0
2029,0,0,0,1,0,0,1,0,0,0,0,1
2030,1,0,0,0,0,0,0,0,0,0,0,1
2031,0,0,0,1,0,0,0,0,0,0,0,1
2032,0,0,0,1,0,1,0,0,0,0,0,1
2033,0,0,0,0,0,0,0,0,0,0,0,1
2034,1,0,0,1,0,0,0,1,0,0,0,0
2035,0,0,0,0,0,0,0,0,0,0,0,0
2036,0,0,0,1,0,0,0,0,0,0,0,1
2037,1,1,0,0,0,0,0,1,0,0,0,0
2038,1,0,0,0,0,0,0,1,0,0,0,0
2039,0,0,0,0,0,0,0,1,0,0,0,0
2040,0,0,0,1,0,0,0,0,0,0,0,1
2041,0,0,0,0,0,0,0,1,0,0,0,0
2042,0,0,0,0,0,0,0,0,0,0,0,0
2043,0,0,0,0,0,0,0,1,0,0,0,0
2044,1,1,0,0,0,0,0,1,0,0,0,0
2045,0,0,0,0,0,0,0,1,0,0,0,0
2046,0,0,0,0,0,0,0,1,0,0,0,0
2047,1,0,0,1,0,0,0,0,0,0,0,1
2048,0,0,0,1,0,0,1,0,0,0,1,0
2049,1,0,0,1,1,0,0,0,1,0,0,0
2050,0,0,0,0,1,1,0,1,1,0,0,0
2051,1,0,0,0,0,1,0,0,0,0,0,0
2052,0,0,0,1,0,0,1,0,0,0,0,0
2053,0,0,0,1,0,1,0,1,0,0,0,0
2054,0,0,0,1,0,0,0,0,0,0,0,1
2055,0,0,0,0,0,0,0,1,0,0,0,0
2056,0,1,0,0,1,1,0,1,0,0,0,0
2057,0,0,0,1,0,0,0,0,0,0,0,1
2058,1,0,0,1,0,0,0,0,0,0,0,0
2059,0,0,0,0,0,0,0,0,0,0,0,1
2060,0,0,0,0,0,0,0,1,0,0,0,0
2061,0,0,0,0,0,0,0,0,0,0,0,0
2062,1,0,0,0,0,0,0,1,0,0,0,0
2063,0,0,1,0,0,0,1,0,0,1,0,1
2064,0,0,0,1,0,1,0,1,0,0,0,0
2065,0,0,0,0,0,0,0,0,0,0,0,0
2066,0,0,0,1,0,0,0,0,1,0,0,1
2067,0,0,0,1,0,0,0,0,0,0,0,0
2068,0,0,0,0,0,0,0,1,0,0,0,0
2069,0,0,0,0,0,0,0,0,0,0,0,0
2070,0,0,0,1,0,0,0,1,0,0,0,1
2071,0,0,0,0,0,0,0,0,0,0,0,0
2072,0,0,0,1,0,1,0,0,0,0,0,1
2073,0,0,0,1,1,0,0,0,0,0,0,1
2074,0,0,0,0,0,0,0,1,0,0,0,0
2075,0,0,0,0,0,0,0,1,0,0,0,0
2076,1,0,0,0,1,0,0,1,0,0,0,0
2077,0,0,0,1,0,0,0,0,0,0,0,0
2078,1,1,0,0,1,0,0,0,0,0,0,0
2079,0,0,0,1,0,0,1,0,0,1,0,1
2080,0,1,0,0,0,1,0,1,0,0,0,0
2081,0,0,0,1,0,0,1,0,0,0,0,0
2082,1,1,0,1,0,1,0,1,0,0,1,0
