id,Nathalie Arthaud,François Asselineau,Jacques Cheminade,Nicolas Dupont-Aignan,François Fillon,Benoît Hamon,Jean Lassalle,Marine Le Pen,Emmanuel Macron,Jean-Luc Mélenchon,Philippe Poutou
22907,0,0,0,1,0,0,0,0,0,1,0
8706,0,0,0,0,0,1,0,0,1,0,0
23621,1,1,1,0,0,1,0,0,0,1,1
22446,0,0,0,0,0,1,0,0,0,0,0
3986,0,0,0,1,1,0,0,0,0,0,0
26437,0,0,0,0,0,1,1,0,1,0,0
9779,0,0,0,0,0,1,0,0,0,1,1
17587,0,0,0,0,0,1,0,0,1,0,0
17956,0,0,0,0,0,0,0,0,1,0,0
5240,0,0,0,0,0,1,0,0,0,1,1
28461,0,0,0,0,1,0,0,0,1,0,0
30255,0,0,0,0,0,1,0,0,1,1,1
8595,0,0,0,0,0,1,0,0,1,0,0
8938,0,0,0,0,0,1,0,0,1,1,0
19250,0,0,0,0,0,1,0,0,0,0,0
13709,0,0,0,0,0,1,0,0,0,1,0
4312,0,0,0,0,0,1,0,0,1,1,0
3366,0,0,0,0,0,0,0,0,0,0,0
32655,0,0,0,0,0,1,0,0,1,0,0
7414,0,0,0,0,0,0,0,0,0,1,1
22443,0,0,0,0,0,1,0,0,1,1,0
13081,0,0,0,0,0,1,1,0,0,1,1
19201,1,0,0,0,0,0,0,0,0,1,1
28192,0,0,0,1,0,0,1,0,0,1,0
33165,0,0,0,0,0,0,0,0,0,1,1
6479,0,1,0,0,1,0,0,0,1,0,0
11768,0,0,0,0,0,1,0,0,0,1,1
19657,0,0,0,0,0,0,0,0,0,0,0
27049,0,0,0,0,0,1,0,0,0,1,0
2161,0,0,1,1,0,1,1,0,0,1,0
5166,1,0,1,0,0,0,0,0,0,1,1
6870,0,0,0,0,0,1,0,0,0,1,0
29437,0,0,0,1,0,0,0,0,0,0,0
6959,0,0,0,0,0,1,0,0,1,1,0
16620,0,0,0,1,0,0,0,0,1,1,1
24251,0,0,0,0,0,0,0,0,1,0,0
17356,0,0,0,0,0,1,0,0,0,1,1
25511,1,0,0,0,0,1,0,0,0,1,1
13896,0,0,0,0,0,1,0,0,0,1,1
24808,0,0,0,0,0,1,0,0,1,0,0
5109,1,0,0,0,0,1,1,0,0,1,1
37546,1,1,1,1,1,1,1,1,1,1,1
16463,0,1,0,1,1,0,0,1,0,0,0
26494,0,0,0,0,0,0,0,0,0,0,0
30443,0,0,0,0,0,1,0,0,0,1,0
760,0,0,0,0,0,0,1,0,1,0,0
10646,0,0,1,0,0,0,0,0,0,1,1
36151,0,0,0,0,0,1,0,0,1,0,0
13849,0,0,0,0,1,0,0,0,1,0,0
34279,0,0,0,0,0,1,0,0,1,0,0
31492,1,0,0,0,0,1,0,0,0,1,1
18012,0,0,0,0,0,1,0,0,0,0,0
36608,0,0,0,0,1,0,0,0,1,0,0
11325,0,0,0,0,0,0,0,0,1,0,0
5000,1,0,0,0,0,1,0,0,0,1,1
35943,0,0,0,0,0,1,0,0,1,1,0
22534,0,0,0,0,0,1,0,0,1,0,0
20925,1,1,0,0,0,1,0,0,0,1,1
16694,0,1,0,1,1,0,0,1,1,0,0
12749,0,0,0,0,0,1,0,0,0,1,1
18784,0,0,0,0,1,0,0,0,1,0,0
18009,1,0,0,0,0,1,0,0,0,1,1
4059,1,0,0,0,0,1,1,0,1,1,0
23511,0,0,0,1,0,1,0,0,1,1,0
10028,1,0,0,0,0,1,0,0,0,1,1
20462,0,0,0,0,0,0,0,0,0,0,0
23465,1,0,0,0,0,0,0,0,0,1,1
2193,0,0,0,0,0,1,0,0,0,1,1
37547,0,0,0,0,0,0,0,0,0,0,0
27933,0,0,0,1,0,0,0,0,1,0,0
2597,0,0,0,0,0,1,0,0,1,1,0
15902,0,0,0,0,0,1,0,0,0,1,0
29112,0,0,0,0,0,0,0,0,0,1,0
25537,0,0,1,0,0,1,0,0,0,0,0
17786,0,0,0,0,0,1,0,0,0,0,0
12970,0,0,0,1,0,0,0,0,0,1,1
2313,1,0,0,0,0,1,0,0,0,1,1
36500,0,0,0,0,0,1,0,0,0,1,1
30359,0,0,0,0,0,1,0,0,0,1,1
17547,0,0,0,0,0,0,0,0,1,1,0
36862,0,0,0,0,0,1,0,0,1,0,0
8993,1,0,0,0,0,1,0,0,1,0,0
4862,0,0,0,0,0,1,0,0,0,1,0
1819,0,0,0,0,1,0,0,0,0,0,0
7882,1,0,0,0,0,1,0,0,1,1,0
10746,0,0,0,1,0,1,1,0,0,1,0
13154,0,0,0,0,0,1,0,0,1,1,0
29798,0,0,0,1,0,0,0,1,0,0,0
9914,0,0,0,0,0,0,0,0,1,1,0
9339,0,0,0,0,0,1,0,0,0,1,1
10109,1,0,0,0,0,1,1,0,0,1,1
28528,0,0,0,0,0,1,0,0,0,1,1
8999,1,0,0,0,0,1,0,0,0,1,0
9610,0,0,0,0,0,1,0,0,1,1,0
20269,0,0,0,0,0,0,0,1,0,1,1
11064,0,0,0,0,0,0,0,0,1,0,0
25737,0,0,0,0,1,1,0,0,1,1,1
20413,0,0,0,0,0,1,0,0,0,1,1
26014,0,0,0,0,0,1,0,0,0,1,0
4917,0,0,0,0,0,1,0,0,1,0,0
15394,0,0,0,0,0,1,0,0,1,1,0
21251,0,0,1,0,0,1,0,0,0,1,0
135,0,0,0,0,0,1,0,0,1,1,0
15566,0,0,0,0,0,1,0,0,1,1,0
17846,1,0,1,0,0,1,0,0,0,0,1
26651,0,0,1,0,1,0,0,0,1,0,0
19563,1,0,0,0,0,1,0,0,1,1,0
7493,0,0,0,0,0,0,0,0,1,1,0
561,0,0,0,0,0,1,0,0,0,1,0
29407,1,0,1,1,0,1,1,0,1,1,1
19700,0,1,0,0,0,0,0,0,0,1,0
397,0,0,0,0,0,1,0,0,0,1,1
19900,0,0,0,0,0,1,0,0,0,1,0
658,0,0,0,0,1,0,0,0,1,0,0
3874,0,0,0,0,0,1,0,0,0,1,1
31715,1,0,1,0,0,0,1,0,0,1,1
33868,0,0,0,0,0,1,0,0,0,1,0
14664,0,0,0,0,0,1,0,0,0,1,0
11329,0,0,0,0,0,1,0,0,1,0,0
25509,0,0,0,0,0,0,0,0,0,1,1
6395,1,0,0,0,0,1,0,0,0,1,1
9274,0,0,0,0,0,1,0,0,1,0,0
12278,0,0,0,0,0,1,0,0,1,1,0
19922,0,0,0,0,0,1,1,0,1,1,0
29852,0,0,0,0,0,1,0,0,0,1,1
15094,0,0,0,0,0,1,0,0,0,0,1
33087,0,0,0,0,0,1,0,0,1,0,1
14364,0,0,0,0,0,1,0,0,0,1,0
11465,0,0,0,0,0,1,0,0,1,1,1
5008,1,0,0,0,0,1,0,0,0,1,1
27953,0,0,0,0,0,1,0,0,1,1,0
4563,1,1,1,1,1,1,1,1,1,1,1
26571,0,0,0,0,0,1,0,0,1,1,1
16836,0,0,0,0,0,1,0,0,0,1,0
23818,0,0,0,0,0,1,0,0,0,1,1
17919,1,0,0,0,0,1,0,0,0,1,1
10115,0,0,0,0,0,1,0,0,1,1,0
27462,0,0,0,0,0,1,0,0,1,1,0
34656,0,0,0,0,0,1,0,0,1,1,0
22560,0,0,0,0,0,0,0,0,0,1,0
22972,0,0,0,0,0,1,0,0,0,1,0
5131,0,0,0,0,1,0,0,0,1,1,0
29013,0,0,0,0,0,1,0,0,1,0,0
20504,0,0,0,1,1,1,0,1,1,1,0
20216,1,0,0,0,0,1,0,0,0,1,0
12399,0,1,1,0,0,1,0,0,0,1,0
26751,0,0,0,0,0,1,0,0,0,1,0
26944,0,0,0,0,0,1,0,0,0,1,0
21130,0,0,0,0,0,1,0,0,0,1,1
1869,0,0,0,0,0,1,0,0,1,1,0
12089,0,0,0,0,0,1,0,0,0,1,1
16952,0,0,0,0,0,0,0,0,0,1,1
18308,0,0,0,0,0,0,0,0,0,1,1
19877,0,0,0,0,0,0,0,0,0,1,1
5536,1,0,0,1,0,1,0,0,1,1,1
31421,0,0,0,0,0,1,0,0,0,1,1
29620,0,0,0,0,0,1,0,0,0,1,0
11187,1,0,0,0,0,1,0,0,0,0,1
19862,0,0,0,0,1,0,0,0,0,0,0
9977,0,0,0,0,0,1,0,0,0,1,1
16087,0,0,0,0,0,1,0,0,0,0,0
1424,0,0,0,0,0,1,0,0,1,1,0
7138,0,0,0,0,0,1,0,0,0,1,0
22647,1,0,0,0,0,1,0,0,0,1,1
25884,1,0,1,0,0,1,0,0,0,1,1
17799,0,0,0,0,1,0,0,0,0,0,0
3589,1,0,0,0,0,1,0,0,0,1,1
8133,0,0,0,0,1,0,0,0,0,0,0
26846,0,0,0,0,0,1,0,0,1,1,0
1693,0,0,0,0,0,0,0,0,0,1,0
8641,0,0,0,0,0,0,0,0,0,0,0
11375,1,0,0,0,0,0,0,0,0,1,1
1991,0,0,0,0,0,1,0,0,0,1,0
10669,0,0,0,0,0,1,0,0,1,0,0
18160,0,1,0,1,0,0,1,0,0,1,0
3855,1,0,0,0,0,0,0,0,0,1,1
27387,0,1,0,0,0,1,0,0,0,1,0
22285,0,0,0,0,0,1,0,0,0,0,0
6603,1,0,0,0,0,1,0,0,1,1,1
14259,0,0,0,0,0,1,0,0,0,1,0
1660,1,0,0,0,0,1,0,0,0,1,1
4205,0,0,0,0,0,0,0,0,0,1,1
5466,0,0,0,0,0,0,0,0,1,0,0
4341,0,0,0,0,0,0,0,0,0,0,1
29409,0,0,1,0,0,1,0,0,1,1,0
29686,1,0,0,0,0,1,0,0,0,1,1
20594,0,0,0,0,0,1,0,0,0,1,0
9720,0,0,0,0,0,1,1,0,0,0,1
37093,0,0,0,0,0,1,0,0,0,0,0
21186,1,0,0,0,0,0,0,0,1,1,1
27726,0,1,0,1,0,0,1,1,0,1,0
12361,0,0,0,0,0,0,0,0,0,1,0
5293,0,0,0,0,0,1,0,0,1,1,0
7393,0,0,0,0,0,1,0,0,0,1,0
12853,0,0,0,0,0,0,0,0,1,1,1
15339,1,0,0,0,0,1,1,0,0,1,1
31291,0,0,0,0,0,1,0,0,0,1,1
2822,0,0,0,0,0,1,1,0,1,1,1
30462,0,0,0,0,0,0,0,0,1,0,0
1622,0,0,0,0,0,1,0,0,0,1,1
11387,0,0,0,0,0,1,0,0,1,0,0
25008,0,0,0,0,0,1,0,0,0,1,1
25584,0,0,0,1,1,0,0,0,1,0,0
30126,0,0,0,1,1,1,0,0,0,0,0
2570,0,0,0,0,0,0,0,0,0,1,1
22576,0,0,0,0,1,0,0,0,1,0,0
2703,0,0,0,0,0,0,0,1,0,1,0
14388,0,0,0,0,0,1,0,0,0,1,1
1238,1,0,0,0,0,0,0,0,0,1,1
4759,0,0,0,0,0,1,1,0,0,1,1
10595,0,0,0,0,0,1,1,0,0,1,0
37548,0,0,0,0,0,0,0,0,1,0,0
4798,1,0,0,0,0,1,0,0,0,1,1
7889,0,0,0,0,0,0,1,0,1,0,0
16547,0,0,0,0,0,1,0,0,1,0,1
24221,0,0,0,0,0,1,0,0,0,1,0
14001,0,0,0,0,0,0,0,0,1,1,0
19332,0,0,0,0,0,1,0,0,1,1,1
13496,0,0,1,0,0,1,0,0,0,1,0
18533,0,0,0,0,0,1,0,0,0,1,1
25727,0,1,0,0,0,1,1,0,0,1,0
1500,0,0,0,0,1,0,0,0,1,0,0
18357,0,0,0,0,0,1,0,0,0,0,1
19892,0,0,0,0,1,0,0,0,1,0,0
24962,0,1,0,1,0,1,0,0,0,1,0
9395,1,0,0,0,0,1,0,0,0,1,0
23238,0,0,0,0,0,1,0,0,0,0,0
5410,0,0,0,0,0,1,0,0,0,0,0
1034,0,0,0,0,0,0,0,0,0,0,0
25137,1,0,0,0,0,1,0,0,0,1,0
5120,1,0,0,0,0,1,0,0,0,1,1
18370,0,0,0,0,0,0,0,0,0,0,0
9252,1,0,0,0,0,1,0,0,1,1,1
19280,0,0,0,0,0,1,0,0,1,1,0
30490,1,0,0,0,0,1,0,0,0,1,1
21544,0,0,0,0,0,1,0,0,0,1,0
3083,1,0,0,0,0,1,0,0,0,1,0
17089,0,0,0,0,0,1,0,0,0,1,0
25026,0,1,1,0,0,1,0,0,0,1,0
19423,0,0,0,0,0,1,1,0,1,0,0
36531,0,0,0,0,0,1,0,0,0,0,0
24888,0,0,1,0,0,1,0,0,0,1,0
26271,0,0,0,0,0,1,0,0,0,1,0
25392,0,0,0,0,0,0,0,0,1,1,1
30852,0,0,0,0,0,1,0,0,1,1,0
11438,0,0,0,0,0,0,0,0,1,0,0
29663,0,0,0,0,0,1,0,0,0,1,0
35115,0,0,0,0,1,1,0,0,1,0,0
22758,0,0,0,0,0,1,1,0,0,1,0
18274,0,0,0,0,0,1,0,0,0,1,0
17703,0,0,0,0,0,1,0,0,0,1,0
499,0,0,0,0,0,0,0,0,0,1,0
26361,0,0,0,0,0,0,0,1,0,0,0
3474,0,0,0,0,0,1,0,0,1,1,1
12203,0,0,0,0,0,1,0,0,1,1,0
12715,0,0,0,0,0,0,0,0,0,1,0
3930,0,0,0,1,0,1,0,0,1,1,0
7771,0,0,0,0,0,0,0,0,1,1,0
9218,0,0,0,0,0,0,0,0,1,0,0
16019,0,0,0,1,1,0,0,1,0,0,0
21546,1,0,0,0,0,1,1,0,1,1,1
15799,0,0,0,0,0,1,0,0,1,1,1
15398,1,0,0,0,0,1,1,0,0,1,1
5606,1,0,0,0,0,1,0,0,0,1,1
17930,0,0,0,0,0,1,0,0,1,0,1
13867,0,0,0,0,0,1,0,0,1,1,1
29759,0,0,0,0,0,0,0,0,0,1,0
23684,1,0,0,0,0,1,0,0,0,1,1
8233,1,0,0,0,0,1,0,0,0,1,1
23402,0,0,0,0,0,1,0,0,0,1,0
26842,0,0,0,0,0,0,0,0,1,0,0
2116,0,0,0,0,0,1,0,0,0,1,0
29903,0,0,0,0,0,1,0,0,0,1,1
28601,0,0,0,0,1,0,0,0,1,0,0
17260,0,0,0,0,1,0,0,0,1,0,0
29105,0,0,0,0,0,1,0,0,1,0,0
8610,0,0,0,0,1,0,0,1,0,1,0
25594,0,0,0,0,0,1,0,0,0,0,0
17712,0,0,0,0,0,1,0,0,0,1,1
28677,1,0,0,0,0,0,0,0,0,1,1
28816,0,0,0,0,0,1,0,0,0,1,1
5993,1,0,0,0,0,1,0,0,0,1,1
22722,0,0,0,0,0,0,0,1,0,0,0
21255,0,0,0,0,0,1,0,0,0,0,0
21498,0,0,0,0,0,1,0,0,1,0,0
24293,1,0,0,0,0,1,0,0,0,1,0
22425,1,0,0,0,0,0,0,0,0,1,1
2636,0,0,0,0,0,1,0,0,1,1,0
14725,0,0,0,0,0,1,0,0,0,1,1
6844,0,0,0,0,0,0,0,0,1,1,0
9663,1,0,0,0,0,0,0,0,0,0,1
3749,1,0,0,0,0,1,0,0,0,1,1
22375,1,0,0,0,0,0,0,0,0,1,1
28630,0,0,0,0,0,1,0,0,0,1,1
25066,0,0,0,0,0,1,0,0,0,1,0
16504,0,0,1,0,0,1,0,0,0,1,0
20359,0,0,0,0,0,1,0,0,1,1,1
26724,0,0,1,1,0,0,0,0,0,1,1
36989,1,0,0,0,0,1,1,0,1,0,1
22902,0,0,0,0,0,1,0,0,0,1,0
17733,0,0,0,0,0,0,0,0,0,1,0
8206,0,0,0,0,0,1,0,0,0,1,1
13799,0,0,0,0,0,0,0,0,1,1,0
21907,0,0,0,0,0,1,0,0,0,1,1
18145,0,0,0,0,0,1,1,0,0,0,1
5684,0,0,0,0,0,1,0,0,0,1,0
27919,0,0,0,0,0,1,0,0,1,1,0
17767,0,0,0,0,0,1,0,0,1,1,0
27911,0,0,0,0,0,0,0,0,1,0,0
21007,0,0,0,0,0,0,0,0,0,1,1
7852,0,0,0,0,0,1,0,0,1,1,0
1159,0,0,0,0,0,1,0,0,1,0,0
18886,0,0,0,0,0,0,0,0,0,1,0
24595,0,0,0,0,0,1,0,0,0,1,1
18855,0,0,0,0,0,0,0,0,1,1,1
21757,0,0,0,0,0,0,0,0,1,0,0
12387,1,0,0,0,0,1,0,0,0,1,1
7706,0,1,0,0,0,1,0,0,0,1,1
485,0,0,0,0,0,1,0,0,1,1,0
4950,0,0,0,0,1,0,0,0,1,0,0
7620,1,0,0,0,0,1,0,0,0,1,1
15613,0,0,0,0,1,0,0,0,1,0,0
18703,0,0,0,0,0,0,1,0,1,0,0
36839,0,0,0,0,0,1,0,0,1,0,0
14367,0,0,0,0,0,0,0,0,0,0,0
5152,0,0,0,0,0,0,0,0,0,0,0
33149,0,0,0,0,0,1,0,0,0,1,1
11069,1,0,1,0,0,0,0,0,0,1,1
13962,1,1,0,0,0,0,1,0,0,1,1
8449,1,0,0,0,0,1,0,0,0,1,1
24587,1,0,0,0,0,1,1,0,0,1,1
24663,0,0,0,0,1,0,0,0,1,0,0
13902,1,0,0,0,0,0,0,0,0,1,1
12185,0,0,0,0,1,1,0,0,1,0,0
10992,0,0,0,0,0,0,1,0,0,1,1
28861,0,0,0,0,0,1,0,0,0,1,0
12264,0,0,0,0,0,1,0,0,1,0,0
19154,0,0,0,0,0,1,0,0,0,1,1
10500,0,0,0,0,0,1,0,0,0,1,0
20322,1,0,0,0,0,1,0,0,0,1,1
20297,0,0,0,0,0,1,0,0,1,0,1
29989,0,0,0,0,0,1,0,0,1,0,0
27240,0,0,0,0,0,1,0,0,0,0,1
8874,0,0,0,0,0,1,0,0,1,1,0
5469,1,0,0,0,0,1,0,0,0,1,1
33433,0,0,0,0,0,0,0,0,0,1,1
14299,1,1,1,1,1,1,1,1,1,1,1
32794,0,1,0,0,0,0,1,0,0,1,0
4817,0,0,0,0,0,0,0,0,1,0,0
8470,0,0,0,0,0,1,0,0,1,1,0
10414,0,0,0,0,1,0,0,0,1,1,0
12646,0,0,1,0,0,1,0,0,0,1,1
24573,0,0,0,0,0,1,0,0,0,1,1
24532,0,0,0,0,1,0,0,0,1,0,0
15148,1,0,0,0,0,1,0,0,0,1,1
9454,1,0,0,0,0,1,0,0,0,1,1
20756,0,0,0,0,0,1,0,0,1,0,0
9943,0,0,1,1,1,1,0,1,1,1,1
9094,1,0,0,0,0,1,0,0,0,0,1
5048,0,0,0,0,0,1,0,0,0,1,1
17772,1,0,0,0,0,0,0,0,0,1,1
35643,0,0,0,0,0,1,0,0,0,1,0
31021,0,0,0,0,0,0,0,0,0,1,0
14994,0,0,0,0,0,0,0,0,1,1,1
26168,0,0,0,0,0,1,0,0,1,1,0
33389,1,1,0,0,0,1,0,0,0,1,1
2601,0,0,0,0,0,0,0,0,1,0,0
6389,1,0,0,0,0,1,1,0,0,1,1
15671,0,0,0,0,0,0,1,0,0,1,1
4895,0,0,0,0,0,0,0,0,1,1,0
3916,0,0,0,0,0,1,0,0,1,0,0
7661,1,0,0,0,0,1,1,0,0,0,1
18829,0,0,0,0,0,1,0,0,1,0,0
27356,1,0,0,0,0,0,0,0,0,1,1
10264,0,0,0,0,0,1,0,0,0,1,1
708,0,0,0,0,0,0,0,0,0,1,0
36155,0,0,1,0,0,1,0,0,1,1,0
27278,0,0,0,0,0,0,0,0,0,0,0
19032,0,0,0,0,0,1,0,0,0,1,1
20835,0,0,0,0,0,1,0,0,0,1,1
28593,0,0,0,1,0,1,1,0,1,1,0
27352,0,0,0,0,0,0,0,0,1,0,0
8774,0,0,0,0,0,1,0,0,1,1,0
32064,0,0,0,0,0,1,0,0,0,1,0
11503,0,0,0,0,0,0,0,0,1,1,0
9973,0,0,0,0,0,1,0,0,0,1,1
34272,1,0,0,0,0,1,0,0,0,1,1
730,1,0,0,0,0,1,0,0,0,1,1
14952,0,0,0,0,0,0,0,0,1,0,0
18208,0,0,0,0,0,1,0,0,0,1,0
10379,0,0,0,0,0,1,0,0,0,1,0
906,0,0,0,0,0,1,0,0,1,1,0
4433,0,0,0,0,0,1,0,0,0,0,1
15090,0,0,0,0,0,1,0,0,0,1,1
25994,0,0,0,0,1,0,0,0,1,0,0
19054,0,1,0,0,0,1,0,0,0,1,1
20864,0,0,0,0,0,1,0,0,0,1,0
28123,0,0,0,0,0,1,0,0,0,1,1
21659,0,0,0,0,0,0,1,0,1,1,0
21686,0,1,1,0,0,0,1,0,0,1,0
29846,0,0,0,0,0,0,1,0,0,1,1
21799,1,0,0,0,0,0,0,0,0,1,0
14837,0,0,0,0,0,1,0,0,0,1,0
33809,0,0,0,0,0,0,0,0,1,0,0
3425,0,0,0,0,0,1,0,0,0,1,0
11667,0,0,0,0,1,0,0,0,0,0,1
27881,0,0,0,0,0,0,0,0,0,0,0
36161,0,0,1,0,0,1,0,0,0,1,0
27819,0,0,0,0,0,1,0,0,0,1,1
25333,1,0,0,0,0,1,0,0,0,1,1
677,0,0,0,0,0,0,0,0,0,1,1
14241,0,0,1,0,0,1,0,0,0,0,1
25353,0,0,0,0,0,1,0,0,1,1,0
7939,1,0,1,0,0,1,0,0,1,1,1
3369,0,0,0,0,0,0,0,0,0,1,1
16915,1,0,0,0,0,0,0,0,0,1,1
8726,0,0,0,0,0,0,0,0,0,0,0
18169,0,0,0,0,0,1,0,0,0,1,1
19721,0,1,0,0,0,0,0,0,0,0,0
37549,1,0,0,0,0,0,0,0,0,1,1
23530,0,0,0,0,0,0,0,0,0,1,0
19585,0,0,0,0,0,1,0,0,1,0,0
23488,0,0,0,0,0,1,0,0,1,0,0
29283,0,0,0,0,0,1,0,0,0,1,0
15662,0,0,0,0,0,0,0,0,1,1,0
8274,1,0,1,0,0,1,0,0,0,1,1
6608,0,0,0,0,0,1,0,0,0,1,0
6805,1,0,0,0,0,1,1,0,0,1,1
23951,0,0,0,0,0,1,0,0,0,1,0
20404,0,0,0,0,0,0,0,0,0,1,1
24457,0,0,0,0,0,1,0,0,1,1,0
4032,0,0,0,0,0,0,0,0,0,1,0
21196,0,0,1,0,0,1,0,0,0,1,0
24180,0,0,0,0,0,1,0,0,0,1,1
9286,0,0,0,0,0,1,0,0,0,1,1
14795,0,0,0,1,0,1,0,0,1,0,0
17851,0,0,0,0,1,0,0,0,1,0,0
10896,0,0,0,0,0,1,0,0,0,1,1
1299,0,0,0,0,1,0,0,0,1,0,0
37550,0,0,0,1,0,0,0,0,1,0,0
20805,0,1,0,0,0,0,0,0,0,0,0
27647,0,0,0,0,0,0,0,0,0,1,0
37551,0,0,0,0,0,1,0,0,0,1,1
20066,0,0,0,0,0,1,1,0,1,1,0
17872,0,0,0,1,0,0,0,0,0,0,0
15401,0,0,0,0,0,1,0,0,1,1,0
1831,0,0,0,0,0,1,0,0,0,1,1
28205,0,0,0,0,0,0,0,0,1,0,0
21330,0,0,0,0,0,0,0,0,1,0,0
9938,0,0,0,0,0,1,0,0,1,1,0
22083,0,0,0,0,0,0,0,0,0,0,0
21613,0,0,0,0,0,1,0,0,0,0,0
18163,0,0,0,0,0,1,0,0,1,0,0
19813,1,0,0,0,0,1,0,0,1,0,1
22052,0,0,1,0,0,1,1,0,0,1,0
29745,0,0,0,1,0,1,0,0,0,1,0
2884,0,0,0,0,0,1,0,0,0,1,0
35473,0,0,0,0,0,1,0,0,1,0,0
2007,0,0,0,0,0,1,0,0,1,0,0
28102,1,0,1,1,0,1,0,0,1,1,0
13945,1,0,0,0,0,1,0,0,0,1,1
2273,0,0,0,0,0,1,0,0,1,1,1
30779,0,0,0,0,0,1,0,0,0,1,1
10927,0,0,0,1,1,0,0,1,0,0,0
19806,0,0,0,0,0,0,0,0,0,1,0
1078,1,0,0,0,0,1,1,0,0,1,1
10608,1,0,0,0,0,0,0,0,0,1,0
22930,0,0,0,1,0,0,0,0,0,1,0
1688,0,1,0,1,0,1,0,0,0,1,1
1588,0,0,0,0,0,1,0,0,1,1,0
23866,0,0,1,1,1,0,0,0,1,0,0
21774,0,0,0,0,0,0,0,0,1,1,0
23701,0,0,0,0,0,1,0,0,0,1,0
27752,0,0,0,0,0,0,0,1,0,0,0
26268,0,0,0,0,0,0,0,0,0,1,0
35523,0,0,0,0,0,1,1,0,1,0,0
4180,0,0,0,0,0,1,0,0,0,1,0
12930,0,0,0,0,0,1,0,0,1,1,0
31121,0,0,0,0,0,1,0,0,0,1,0
3031,0,0,0,0,0,0,0,0,0,1,0
3564,0,0,0,0,0,1,0,0,0,0,0
17922,0,0,0,0,0,1,0,0,1,1,0
31420,0,1,0,0,0,1,0,0,0,1,1
19303,1,0,0,0,0,0,0,0,0,1,1
29926,0,0,0,0,0,0,0,0,0,1,0
11776,1,0,0,0,0,1,0,0,1,1,1
27692,0,0,0,0,0,0,0,0,0,1,0
24714,0,0,1,0,0,1,0,0,1,1,0
29307,0,0,0,0,0,1,0,0,0,1,0
3921,0,0,0,1,0,1,0,0,1,1,0
10873,0,0,0,0,0,1,0,0,1,1,0
10851,0,0,0,0,0,1,0,0,1,1,0
28771,0,0,0,0,0,0,0,0,0,1,0
25368,0,0,0,0,0,0,0,0,1,0,0
15798,0,0,0,0,0,1,0,0,0,1,0
25380,0,0,0,0,0,1,0,0,0,0,0
25989,0,1,1,0,0,1,0,0,0,1,1
14555,1,0,0,0,0,1,1,0,0,1,1
18635,0,0,0,0,0,0,0,0,0,1,0
27824,1,0,0,0,0,1,0,0,1,1,0
33741,0,0,0,0,0,1,0,0,0,1,0
29123,0,0,0,0,0,1,0,0,1,1,0
21204,0,0,0,0,0,0,0,0,0,0,0
12774,0,0,0,0,0,0,0,0,0,0,0
30675,1,0,0,1,0,1,0,0,0,1,1
23258,0,0,0,0,0,1,0,0,1,0,0
17596,0,1,0,0,0,1,0,0,0,1,1
17369,0,0,0,0,1,0,0,0,0,0,0
32686,0,0,0,1,0,1,0,0,0,1,1
30821,0,0,0,0,0,0,1,0,1,1,0
15733,1,0,0,0,0,0,0,1,0,1,0
18457,0,0,0,0,0,1,0,0,1,1,0
19173,1,0,1,0,0,1,0,0,0,1,1
13084,0,0,0,0,0,1,0,0,1,1,0
26100,0,0,0,0,0,1,0,0,1,1,0
19390,0,0,0,0,0,1,0,0,0,1,1
13924,0,0,1,0,0,1,1,0,0,0,0
14309,0,1,0,0,0,0,0,0,0,1,0
22076,0,0,0,0,1,0,0,0,1,0,0
12016,1,0,0,0,0,1,0,0,0,1,1
25623,0,0,0,0,1,0,0,0,1,0,0
6519,1,0,1,0,0,0,0,0,0,1,1
28433,0,0,0,1,0,0,1,0,0,1,1
6936,0,0,0,0,0,1,0,0,0,1,1
35297,0,0,0,0,0,0,1,0,0,1,1
28579,0,0,0,0,0,0,0,0,1,0,0
298,0,0,0,0,0,0,0,0,0,1,0
34403,0,0,0,0,0,1,0,0,0,1,0
21870,0,0,0,0,0,1,1,0,1,1,1
4660,1,0,0,0,0,1,0,0,1,1,1
21812,0,0,0,1,0,0,0,0,1,0,0
7022,1,0,0,0,0,1,0,0,0,1,1
21094,0,0,0,0,0,1,0,0,1,1,0
32133,0,0,1,0,0,1,0,0,0,0,0
396,0,0,0,0,0,0,1,1,1,1,0
12697,1,0,0,0,0,1,0,0,0,1,1
3288,0,0,0,0,0,1,0,0,0,1,1
36751,0,0,0,0,0,1,0,0,1,1,0
2348,0,0,0,0,0,1,0,0,1,1,0
27638,0,0,0,0,0,0,0,0,0,0,0
34700,0,0,0,0,0,1,0,0,0,1,0
17997,0,0,0,0,0,0,0,0,1,1,0
2190,0,0,0,0,0,1,0,0,0,1,1
16145,0,0,0,0,0,0,0,0,1,0,0
15176,0,0,0,0,0,1,0,0,1,0,1
15674,0,0,0,0,0,1,0,0,1,0,0
31867,0,0,0,0,0,1,0,0,0,1,0
24604,0,0,0,0,0,1,0,0,1,1,0
31811,0,0,0,0,0,1,0,0,1,1,0
17364,0,0,0,0,0,0,0,0,1,1,0
12848,0,0,0,0,1,0,0,0,0,0,0
2100,0,0,0,0,0,1,0,0,0,0,0
29577,0,0,0,0,0,0,0,0,0,1,0
4393,0,0,0,0,0,1,0,0,0,1,0
10447,0,0,0,0,1,0,0,0,0,0,0
10391,0,0,0,0,0,0,0,0,1,1,0
