id,Nicolas Dupont-Aignan,Marine Le Pen,Emmanuel Macron,Benoît Hamon,Nathalie Arthaud,Philippe Poutou,Jacques Cheminade,Jean Lassalle,Jean-Luc Mélenchon,François Asselineau,François Fillon
1120,0,1,0,0,0,0,0,0,0,0,0
1121,1,1,0,0,0,0,0,0,0,0,1
1122,0,1,1,0,0,1,0,0,1,0,1
1123,1,0,0,0,0,0,0,0,0,0,1
1124,0,0,0,0,0,0,0,0,0,0,0
1125,0,0,1,0,0,0,0,0,0,0,0
1126,0,0,0,1,0,0,0,0,1,0,0
1127,0,0,1,0,0,0,0,0,0,0,0
1128,0,0,1,1,0,0,0,0,1,0,0
1129,0,0,1,0,0,0,0,0,0,0,0
1130,0,0,0,1,0,0,0,0,0,1,1
1131,0,0,1,1,0,0,0,0,0,0,1
1132,0,1,0,0,0,0,0,1,0,0,0
1133,0,0,0,0,0,0,0,0,0,0,0
1134,0,0,0,1,0,0,0,1,1,0,0
1135,0,0,1,1,0,0,0,0,1,0,1
1136,0,0,1,1,0,0,0,0,1,0,0
1137,0,1,1,1,0,0,0,0,1,0,0
1138,0,0,1,0,0,0,0,0,1,0,0
1139,0,1,0,0,0,0,0,0,0,0,0
1140,0,0,0,0,0,1,0,0,1,0,1
1141,0,0,0,1,1,1,0,1,0,0,1
1142,0,1,0,0,0,0,0,0,0,0,0
1143,0,0,1,0,0,0,0,0,1,0,0
1144,0,0,1,1,0,1,0,0,1,0,0
1145,0,0,1,1,0,0,0,0,0,0,0
1146,1,0,1,1,0,0,0,0,1,0,0
1147,0,0,1,1,0,0,0,0,0,0,0
1148,0,0,0,1,1,1,0,0,1,0,0
1149,0,0,0,1,0,0,0,0,1,0,0
1150,0,0,1,1,0,0,0,0,1,0,0
1151,0,0,0,1,1,1,0,0,1,0,0
1152,0,0,1,0,0,0,0,0,0,0,0
1153,0,0,1,1,0,0,0,0,0,0,1
1154,0,0,1,0,0,0,0,0,0,0,1
1155,0,0,1,0,0,0,0,0,0,0,0
1156,0,0,1,0,0,0,0,0,0,0,0
1157,0,0,0,0,1,1,0,0,1,0,1
1158,0,0,1,0,0,0,0,0,1,0,0
1159,0,0,0,1,0,0,0,0,0,0,1
1160,1,1,0,0,0,0,0,0,0,0,0
1161,0,0,0,0,0,0,0,1,1,0,0
1162,0,1,1,0,0,0,0,1,1,0,0
1163,0,0,1,1,0,1,0,0,1,0,1
1164,0,0,1,0,0,0,0,0,0,0,0
1165,0,0,1,0,0,0,0,0,0,0,0
1166,0,0,1,0,0,0,0,0,0,1,0
1167,0,0,1,1,1,1,0,1,1,0,0
1168,1,1,0,1,0,0,0,0,0,0,1
1169,1,0,1,0,0,0,0,0,0,0,0
1170,0,0,1,0,0,0,0,0,0,0,0
1171,0,0,1,1,0,0,0,1,1,0,0
1172,0,0,1,1,0,0,0,0,0,0,0
1173,0,0,0,1,1,1,0,0,1,0,0
1174,0,0,0,1,0,0,0,0,1,0,1
1175,0,0,1,0,0,0,0,0,1,0,1
1176,1,1,0,0,0,0,0,0,0,0,0
1177,1,1,1,0,0,0,0,0,0,0,0
1178,0,0,0,1,0,0,0,0,1,0,1
1179,1,1,0,0,0,0,0,0,0,0,0
1180,0,0,1,0,0,0,0,0,0,0,0
1181,0,0,1,1,0,0,0,0,1,1,0
1182,0,0,1,1,0,0,0,0,0,0,0
1183,1,0,1,1,1,1,1,1,1,0,0
1184,0,0,1,1,1,1,0,0,0,0,0
1185,0,0,1,1,0,0,0,0,1,0,0
1186,1,1,0,0,0,0,0,0,1,0,0
1187,0,0,1,0,0,0,0,0,0,0,1
1188,0,1,0,0,0,0,0,0,1,0,1
1189,0,0,1,0,0,0,0,0,0,0,1
1190,0,0,1,0,0,0,0,0,0,0,0
1191,0,0,1,1,0,0,0,0,1,0,0
1192,0,0,1,1,0,0,0,0,1,0,1
1193,1,0,1,1,0,0,1,0,1,0,0
1194,0,0,1,0,0,0,0,0,0,0,0
1195,0,0,0,1,0,0,0,0,1,0,0
1196,0,0,1,0,0,1,0,0,1,0,1
1197,0,0,1,1,0,0,0,0,1,0,0
1198,0,0,0,0,0,0,0,0,0,0,0
1199,0,0,0,1,0,0,0,0,1,0,1
1200,0,1,1,0,0,0,0,0,1,0,0
1201,0,0,1,0,0,0,0,0,1,0,1
1202,1,0,1,0,0,0,0,0,1,0,1
1203,0,1,0,0,0,0,0,0,0,0,1
1204,1,0,1,0,0,0,0,0,0,0,1
1205,0,1,0,0,0,0,0,0,0,0,0
1206,1,1,0,0,0,0,0,0,0,0,0
1207,0,0,1,0,0,0,0,0,0,1,0
1208,1,1,1,1,0,0,0,0,0,0,0
1209,0,0,0,0,0,0,0,0,1,0,0
1210,1,1,1,0,0,0,0,0,0,0,0
1211,0,1,1,0,0,0,0,0,0,0,1
1212,0,1,0,0,0,0,0,0,0,0,1
1213,0,0,1,0,0,0,0,0,0,0,0
1214,0,0,1,0,0,0,0,0,0,0,0
1215,0,0,0,1,0,0,0,0,1,0,0
1216,0,0,1,0,0,0,0,0,0,0,0
1217,0,0,0,0,0,0,0,0,1,0,0
1218,0,0,0,0,0,1,0,0,1,0,0
1219,0,0,1,1,0,0,0,0,0,0,0
1220,0,1,0,0,0,0,0,0,1,0,1
1221,1,1,1,0,0,0,0,0,1,0,0
1222,0,1,1,0,0,0,0,0,0,0,0
1223,0,0,1,0,0,0,0,1,1,0,0
1224,0,0,1,1,0,0,0,0,1,0,0
1225,1,0,0,1,0,0,0,0,0,0,1
1226,0,0,0,1,0,1,0,0,1,0,1
1227,1,0,0,0,0,0,0,0,0,0,1
1228,0,1,0,0,0,0,0,0,0,0,0
1229,0,1,0,0,0,0,0,0,0,0,0
1230,0,0,0,1,1,1,0,0,1,0,0
1231,0,0,0,1,0,0,0,0,1,0,1
1232,0,1,0,0,1,1,1,0,1,1,0
1233,1,1,0,0,0,0,0,1,0,0,1
1234,0,0,0,1,0,1,0,1,1,0,0
1235,0,0,1,0,0,0,0,0,0,0,0
1236,0,0,0,1,0,0,0,0,1,0,0
1237,0,0,1,1,0,1,0,0,1,0,0
1238,0,0,1,1,0,0,0,0,1,0,1
1239,0,0,0,1,0,0,0,1,1,0,0
1240,0,0,1,0,0,0,0,0,0,0,1
1241,0,0,0,0,0,0,0,0,0,0,1
1242,0,0,0,0,0,0,0,0,0,0,0
1243,1,0,1,0,0,0,0,0,0,0,0
1244,0,0,0,1,1,1,0,0,1,0,0
1245,1,0,1,0,0,0,0,0,0,0,0
1246,0,0,1,1,0,0,1,0,1,0,1
1247,1,0,0,0,0,0,0,0,1,0,1
1248,0,1,0,0,0,0,0,0,0,0,0
1249,1,0,0,0,0,0,0,0,0,0,1
1250,0,0,0,1,0,0,0,0,1,0,1
1251,0,0,1,0,0,0,0,1,0,0,0
1252,1,0,1,1,0,0,0,0,0,0,0
1253,0,0,1,1,0,0,0,0,0,0,0
1254,0,0,0,1,0,0,0,0,1,0,0
1255,0,0,1,1,0,0,0,0,1,0,0
1256,0,1,0,0,0,0,0,0,0,0,0
1257,0,1,0,0,0,0,0,0,1,0,0
1258,0,0,1,1,0,0,0,0,0,0,1
1259,0,0,1,1,0,0,0,0,0,0,0
1260,0,0,1,0,0,0,0,0,0,0,0
1261,0,1,1,0,0,1,0,0,0,1,0
1262,0,0,1,0,0,0,0,1,0,0,0
1263,1,1,0,0,0,1,0,0,1,0,1
1264,0,0,1,0,0,0,0,0,0,0,1
1265,0,0,1,1,0,0,0,0,0,0,1
1266,0,0,0,0,0,0,0,0,0,0,0
1267,0,0,0,0,0,0,0,0,1,0,0
1268,0,0,1,1,0,0,0,0,0,0,0
1269,0,0,0,0,0,0,0,0,0,0,0
1270,0,0,1,0,0,0,0,0,1,0,1
1271,0,0,1,1,1,1,0,0,0,0,1
1272,1,0,1,0,0,0,0,0,0,0,0
1273,0,0,1,0,0,0,1,0,0,0,0
1274,0,0,1,0,0,0,0,0,0,0,0
1275,0,0,1,1,0,0,0,0,1,0,0
1276,0,0,1,1,1,1,0,0,1,0,0
1277,0,0,1,1,0,0,0,0,1,0,1
1278,0,1,0,0,0,0,0,0,0,0,0
1279,0,0,1,1,0,0,0,0,0,0,0
1280,0,0,1,1,0,0,0,0,0,0,0
1281,0,0,0,1,1,1,0,0,1,0,1
1282,0,0,1,1,0,0,0,0,1,0,0
1283,1,0,0,0,0,0,0,0,1,0,1
1284,0,0,0,0,0,1,0,0,0,0,1
1285,0,0,1,1,0,0,0,1,0,0,0
1286,0,0,1,0,0,0,0,0,0,0,0
1287,0,0,0,1,0,1,0,1,1,0,0
1288,0,0,0,1,1,1,0,0,1,0,1
1289,1,0,1,1,0,0,0,0,0,0,1
1290,1,1,0,0,0,0,0,0,0,0,0
1291,0,0,0,0,0,0,0,0,0,0,1
1292,0,1,0,0,0,0,0,1,0,0,0
1293,0,0,1,1,0,0,0,0,0,0,1
1294,0,0,1,0,0,1,0,0,1,0,1
1295,0,0,1,0,0,0,0,0,0,0,0
1296,0,0,1,1,0,0,1,0,1,0,1
1297,0,0,1,1,0,0,0,0,1,0,0
1298,0,1,0,0,0,0,0,0,0,0,0
1299,0,0,1,1,0,0,0,0,0,0,1
1300,0,0,0,1,0,0,0,0,1,0,1
1301,0,0,1,0,0,0,0,0,0,0,1
1302,0,0,1,0,0,0,0,0,0,0,0
1303,0,1,1,0,0,0,0,0,0,0,0
1304,0,0,1,1,1,1,0,0,1,1,0
1305,0,0,1,0,0,0,0,0,0,0,0
1306,0,0,0,0,0,1,1,0,0,0,0
1307,0,0,0,1,0,0,0,0,0,0,1
1308,0,0,0,0,0,1,1,0,1,0,0
1309,0,0,1,1,0,0,0,0,0,0,0
1310,0,0,0,0,0,0,0,0,0,0,0
1311,0,0,1,1,0,1,0,0,1,0,0
1312,0,0,0,0,0,0,0,0,1,0,0
1313,0,0,1,1,0,0,0,0,1,0,1
1314,0,1,0,0,0,0,0,0,0,0,1
1315,0,0,1,0,0,0,0,0,0,0,0
1316,0,1,0,0,0,0,0,0,0,0,0
1317,0,0,1,0,0,0,0,0,0,0,0
1318,0,0,1,1,0,1,0,0,1,0,0
1319,0,0,1,0,0,0,0,0,1,0,0
1320,1,0,0,1,0,0,0,0,1,0,0
1321,0,0,1,0,0,0,0,0,1,1,0
