id,Polling Station,Approval of Besancenot,Approval of Buffet,Approval of Schivardi,Approval of Bayrou,Approval of Bové,Approval of Voynet,Approval of Villiers,Approval of Royal,Approval of Nihous,Approval of Le Pen,Approval of Laguiller,Approval of Sarkozy,Score of Besancenot,Score of Buffet,Score of Schivardi,Score of Bayrou,Score of Bové,Score of Voynet,Score of Villiers,Score of Royal,Score of Nihous,Score of Le Pen,Score of Laguiller,Score of Sarkozy
0,Cigne,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2
1,Cigne,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
2,Cigne,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
3,Cigne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
4,Cigne,1,0,0,0,1,1,0,0,0,0,1,0,2,1,,1,2,2,0,1,,0,2,0
5,Cigne,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,2,2,0,1,2,0,0,0,2
6,Cigne,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
7,Cigne,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,1
8,Cigne,0,0,0,1,0,0,0,0,0,0,0,0,,,,2,,,,,,,,
9,Cigne,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
10,Cigne,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,2,1
11,Cigne,1,0,0,1,1,0,0,1,0,0,0,0,2,1,0,1,2,0,0,2,0,0,1,0
12,Cigne,0,0,0,0,0,0,0,1,0,0,0,0,2,,0,0,2,1,0,2,0,0,2,0
13,Cigne,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,2,2,0,0,1,1,0,0,1
14,Cigne,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0
15,Cigne,1,0,0,0,1,0,1,1,0,0,1,0,2,1,1,1,1,1,1,2,1,0,2,0
16,Cigne,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,2,0,0,1,0
17,Cigne,1,0,0,0,1,1,0,1,0,0,0,0,1,1,,1,1,1,0,1,0,0,1,0
18,Cigne,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,,,1,,,,
19,Cigne,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0
20,Cigne,0,0,0,0,0,0,0,1,0,0,0,0,,,,1,,,,2,,,,0
21,Cigne,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2
22,Cigne,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,1,0,1,0,2,0,0,2,1
23,Cigne,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,2,,,,
24,Cigne,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
25,Cigne,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,2
26,Cigne,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,2
27,Cigne,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,1,0,0,0,0,2,0
28,Cigne,1,0,0,1,1,0,1,0,0,0,0,0,1,,,2,1,,1,,,,,
29,Cigne,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,2,0,0,1,0
30,Cigne,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
31,Cigne,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2,0,0,1,1
32,Cigne,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,2,0,0,1,0
33,Cigne,1,0,0,0,0,0,0,1,0,0,0,0,2,,,,,,,2,,,,
34,Cigne,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,1,1,,,,2
35,Cigne,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
36,Cigne,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,1,2,1,,1,1,2
37,Cigne,1,0,1,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0
38,Cigne,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,1,1,0,2,0,1,0
39,Cigne,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,1,,,,
40,Cigne,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2
41,Cigne,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2
42,Cigne,0,1,0,1,0,1,0,1,0,0,0,1,,1,,2,,1,,2,,,,2
43,Cigne,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,1
44,Cigne,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2,0,0,2,,0,1,0
45,Cigne,0,0,0,1,0,0,0,0,0,0,0,1,,,,1,,,,,,,,2
46,Cigne,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
47,Cigne,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,1,0,0,0,0,,,,2
48,Cigne,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0
49,Cigne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
50,Cigne,0,1,0,0,0,0,0,1,0,0,0,0,1,1,,1,1,1,0,1,,0,1,0
51,Cigne,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,2,0,0,2,0
52,Cigne,0,0,0,1,0,0,0,0,0,0,0,1,,,,1,,,,,,,,2
53,Cigne,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,2,0,0,1,0
54,Cigne,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,2,0,2,0,0,1,0
55,Cigne,0,0,0,1,0,0,0,0,1,0,0,1,,,,2,,,,,1,,,2
56,Cigne,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0
57,Cigne,0,0,0,1,0,0,0,1,0,0,0,0,,,,1,,,,2,,,,
58,Cigne,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1
59,Cigne,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,2,,,1,
60,Cigne,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,1,1,2,1,0,0,0,1
61,Cigne,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Cigne,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,
63,Cigne,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,1,1,0,2,0,0,1,0
64,Cigne,0,0,0,0,0,0,1,0,0,1,0,1,,,,,,,2,,,1,,1
65,Cigne,1,0,0,1,1,0,0,1,0,0,0,0,2,1,1,1,1,0,1,0,1,0,0,0
66,Cigne,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,1,2,0,2,0,0,0,0
67,Cigne,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2
68,Cigne,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2
69,Cigne,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,1,1,,0,1,,1,,2
70,Cigne,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,1,1,0,2,0,0,1,1
71,Cigne,1,0,0,0,0,0,0,1,0,0,0,0,2,2,1,2,0,1,0,2,1,1,2,0
72,Cigne,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2
73,Cigne,0,0,0,1,0,0,1,1,0,0,0,1,,,,0,,0,0,1,,1,,2
74,Cigne,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2,1,2,0,0,1,1,0,2
75,Cigne,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,2,0,0,1,1
76,Cigne,0,1,0,0,1,0,0,1,0,0,0,0,1,2,0,0,2,0,0,2,0,0,1,0
77,Cigne,0,1,0,0,0,0,0,1,0,0,0,0,,1,,,,,,2,,,,
78,Cigne,0,1,0,1,0,0,1,0,0,0,0,1,,2,,1,,,2,,,,,2
79,Cigne,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,2
80,Cigne,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,0,1
81,Cigne,0,0,0,1,0,0,0,0,0,0,0,1,,,,1,,,,,,,,2
82,Cigne,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,,,,1,,,,2
83,Cigne,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
84,Cigne,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,2,0,0,2,0,0
85,Cigne,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,2,,,,,
86,Cigne,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,1,1,0,0,2
87,Cigne,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,2,0,0,1
88,Cigne,0,0,0,1,0,0,0,0,0,0,0,1,,,,1,,,0,,,,,2
89,Cigne,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,1,2
90,Cigne,0,0,0,0,0,0,0,0,0,0,0,1,,,,2,,,,,,,,1
91,Cigne,0,0,0,0,0,0,0,0,0,0,0,1,,,,1,,,,,,,,2
92,Cigne,0,0,0,0,0,0,0,0,1,0,0,1,,,,1,1,1,1,1,2,1,,2
93,Cigne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2
94,Cigne,1,1,0,1,1,1,0,1,0,0,0,0,1,1,,2,,2,,2,,,0,
95,Cigne,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
96,Cigne,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,1,,,,,,,2
97,Cigne,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,1,0,1,2
98,Cigne,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,2,0,1,2,0,0,2,0,2
99,Cigne,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,2,1,2,1,2,0,0,0,0
100,Cigne,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
101,Cigne,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,1,1,0,2,,0,,0
102,Cigne,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,,2,0,0,2,1,1,0
103,Cigne,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,2,1,1,1,2,0,0,0,0
104,Cigne,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
105,Cigne,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,2
106,Cigne,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,2,0,0,2,0,1,1,0,2
107,Cigne,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,2,0,1,0,2,0,0,0,0
108,Cigne,0,0,0,0,1,0,0,1,0,0,0,0,,,1,,2,,,2,,,,
109,Cigne,0,0,0,0,0,0,0,0,0,0,0,1,,,,1,,,,1,,1,,2
110,Cigne,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,2,0,0,1,0
111,Cigne,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,1,,1,0,1,,0,,2
112,Cigne,0,0,0,1,0,0,0,1,0,0,0,0,2,,,2,,,,1,,,,
113,Cigne,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2
114,Cigne,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,2,1,0,1,0,0,1,0
115,Cigne,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
116,Cigne,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0
117,Cigne,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,1,,,1,,,
118,Cigne,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,2,2,0,2,2,0,1,0
119,Cigne,0,0,0,0,0,0,0,1,0,0,0,0,,,,1,1,1,,2,,0,1,0
120,Cigne,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,2,2,1,2,0,1,0,0,2
121,Cigne,0,0,0,0,0,0,0,0,0,0,0,1,,,,1,,,2,,,,,2
122,Cigne,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,2,0,0,0,0
123,Cigne,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
124,Cigne,1,0,0,1,0,0,0,1,0,0,0,0,1,2,,2,,1,,2,,,,
125,Cigne,1,1,0,1,0,1,0,1,0,0,0,1,,2,,1,,0,,1,,,,1
126,Cigne,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
127,Cigne,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,2,,,,,
128,Cigne,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,2,0,0,1,0
129,Cigne,0,0,0,0,0,0,0,1,0,1,0,1,,,,1,,,,2,,2,,2
130,Cigne,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,2,1,0,1,2,0,2,1,2
131,Cigne,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2
132,Cigne,0,1,0,0,0,1,0,1,0,0,0,0,1,2,0,0,1,1,0,2,0,0,1,0
133,Cigne,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,2,0
134,Cigne,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,1,1,0,1,0,0,0,0
135,Cigne,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,1,1,1,0,2,,0,1,0
136,Cigne,1,0,1,0,0,0,0,1,0,0,0,0,2,1,2,0,0,1,0,2,,0,1,0
137,Cigne,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2,1,0,1,0,,0,0,1
138,Cigne,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
139,Cigne,0,0,0,1,1,0,0,0,0,0,0,0,1,,,2,2,1,,,,,,
140,Cigne,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,2,1,0,0,0,0,0
141,Cigne,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,2,1,0,0,1
142,Cigne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
143,Cigne,1,0,0,0,0,0,1,1,0,1,0,0,2,0,1,1,1,0,2,2,1,1,1,1
144,Cigne,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,2,1,1,1,0,0
145,Cigne,0,0,0,1,0,0,1,0,0,0,0,1,2,0,1,1,2,0,2,2,0,2,1,2
146,Cigne,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,2
147,Cigne,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,2,1,0,1,0,0
148,Cigne,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,1,0,0,0,2
149,Cigne,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,,1,1
150,Cigne,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Cigne,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1
152,Cigne,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,2,0,0,0,0,,2,1
153,Cigne,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2
154,Cigne,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2,0,2,0,0,1,0
155,Cigne,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2
156,Cigne,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Cigne,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,2,0,2,0,,1,0
158,Cigne,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,0,2,0,0,2,0
159,Cigne,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1
160,Cigne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Cigne,0,0,0,0,0,0,0,0,0,1,0,0,1,,,0,0,1,0,1,0,2,0,0
162,Cigne,0,0,0,1,0,0,0,1,0,0,0,0,,,,2,1,,0,1,,1,,0
163,Cigne,0,0,0,1,0,0,0,1,0,0,0,0,,,,2,,,,2,,,,
164,Cigne,0,0,0,1,0,0,0,1,0,0,0,0,,1,,2,0,,1,1,,1,,0
165,Cigne,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,2,2,0,2,0,0,0,0
166,Cigne,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0
167,Cigne,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,2,0,0,2,2
168,Cigne,0,0,0,1,0,0,0,1,0,0,0,0,,,,2,,,,1,,,,0
169,Cigne,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0,2,2,1,0,2,0,0,2,0
170,Cigne,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,2,2,0,1,0,0,0,0
171,Cigne,0,0,0,1,1,0,0,0,0,0,0,1,1,1,,2,1,1,1,2,,1,,2
172,Cigne,1,0,0,1,0,0,0,1,1,0,0,0,2,0,1,2,1,0,0,2,1,0,1,0
173,Cigne,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2
174,Cigne,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,2,1,2,0,2,0,0,1,0
175,Cigne,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2
176,Cigne,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,2,1,2,1,2
177,Cigne,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,1,0,1,0,1,0,1,1,0
178,Cigne,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1
179,Cigne,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,2,0,0,0,1
180,Cigne,0,0,0,1,0,0,0,0,0,0,0,0,,,1,2,,,1,,,,,2
181,Cigne,1,0,0,0,1,0,0,1,0,0,1,0,1,,0,0,1,,0,1,0,0,1,0
182,Cigne,1,0,0,0,1,0,0,0,0,0,0,0,2,1,,0,2,2,0,,0,0,2,0
183,Cigne,1,1,0,0,1,1,0,1,0,0,1,0,2,2,0,1,2,2,0,2,0,0,2,0
184,Cigne,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
185,Cigne,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,,0,0,2,0
186,Cigne,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
187,Cigne,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1
188,Cigne,1,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,1,1,0,2,0,0,0,0
189,Cigne,1,0,0,1,0,0,0,0,0,0,0,1,1,2,0,1,1,2,0,1,1,0,0,2
190,Cigne,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
191,Cigne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
192,Cigne,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,2
193,Cigne,1,1,0,0,0,1,0,1,0,0,0,0,1,2,,0,,1,,2,,,,
194,Cigne,0,0,1,1,0,0,0,0,1,0,0,1,0,0,2,2,1,0,1,0,2,1,0,2
195,Cigne,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,2,1,2,0,2,1
196,Cigne,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,2
197,Cigne,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,2,1,0,0,2,0,0,1,0
198,Cigne,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0
199,Cigne,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,2,0,0,0,0
200,Cigne,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,1,2,0,0,0,0,0
201,Cigne,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,1,0,1,1,1,0,0,2
202,Cigne,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,2
203,Cigne,1,0,0,1,0,0,0,1,0,0,0,0,,,,1,,,,1,,,,
204,Cigne,0,0,0,1,0,0,0,1,0,0,0,1,,,,1,,,,1,,1,,2
205,Cigne,1,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,2,1,0,2,0,0,1,0
206,Cigne,0,0,0,1,0,0,0,0,0,0,0,1,,,,1,,,,,,,,2
207,Cigne,1,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,1,1,2,0,1,0
208,Cigne,0,0,0,0,0,0,1,1,0,0,0,1,,,,0,,,1,1,,1,,2
209,Cigne,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,Cigne,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,2
211,Cigne,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0
212,Cigne,0,0,0,1,0,0,0,0,0,0,0,0,,,,2,,,,0,,0,,0
213,Cigne,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,2,1,0,1,0
214,Cigne,1,0,1,0,1,0,0,0,0,0,0,0,2,1,1,0,2,2,0,0,1,1,1,0
215,Cigne,0,0,0,1,1,0,0,0,0,1,0,1,,,,2,1,,,,,1,,1
216,Cigne,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,1
217,Cigne,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,1
218,Cigne,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,Cigne,0,0,0,0,1,0,0,0,0,1,1,1,1,1,,1,1,,,0,2,2,2,0
220,Cigne,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,,1,2,1,0,1,0
221,Cigne,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,1,0,0,1,0,0,0,1
222,Cigne,1,1,0,0,0,0,0,1,0,0,0,0,1,2,,0,,0,,2,,,,
223,Cigne,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,2,0,0,0,0
224,Cigne,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
225,Cigne,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
226,Cigne,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,2,1,2,0,2
227,Cigne,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,2,0,0,1,2,0,1,1,2
228,Cigne,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0
229,Cigne,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0
230,Cigne,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,1,0,1,0,0,0,0
231,Cigne,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,1
232,Cigne,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,,,,1
233,Illkirch3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,1,0,0,0
234,Illkirch3,1,0,0,0,0,1,0,1,0,0,1,0,,,,1,,2,,2,,,,
235,Illkirch3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1
236,Illkirch3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,1,0,0,1,0
237,Illkirch3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2
238,Illkirch3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,1
239,Illkirch3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
240,Illkirch3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,2
241,Illkirch3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
242,Illkirch3,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,1,1,1,2,0,0,0,0
243,Illkirch3,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,2,1,2
244,Illkirch3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0
245,Illkirch3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0
246,Illkirch3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2
247,Illkirch3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,2,,,,2,,
248,Illkirch3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2
249,Illkirch3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2
250,Illkirch3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
251,Illkirch3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,2,2,0,0,1,0,0,0
252,Illkirch3,0,0,0,0,0,0,1,0,0,1,0,1,,,,,,,0,,,,,2
253,Illkirch3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
254,Illkirch3,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0
255,Illkirch3,0,0,0,0,0,0,1,0,0,0,0,1,,,,1,,,0,,,,,2
256,Illkirch3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,2
257,Illkirch3,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,2,0,1,0,1,0,0,0,0
258,Illkirch3,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,2,0,0,0,1
259,Illkirch3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,2,0,0,2
